일자,지수명,종가,대비,등락률,PER,PBR,배당수익률
20241101,의료·정밀기기,1355.37,-63.71,-4.49,0.0,0.71,0.45
20241101,운송장비·부품,2538.33,-4.21,-0.17,7.11,0.78,2.88
20241101,유통,340.14,-1.68,-0.49,13.6,0.58,2.55
20241101,전기·가스,773.73,-6.42,-0.82,6.3,0.38,0.31
20241101,건설,66.25,-1.14,-1.69,11.28,0.39,2.21
20241101,운송·창고,1634.81,-12.02,-0.73,8.48,0.69,2.71
20241101,통신,439.36,1.03,0.23,10.4,0.74,5.42
20241101,금융,477.97,2.58,0.54,7.44,0.55,3.41
20241101,증권,2221.86,-23.35,-1.04,9.9,0.48,3.34
20241101,보험,21959.83,327.64,1.51,6.31,0.58,3.74
20241101,일반서비스,1006.48,-7.72,-0.76,27.49,1.47,1.13
20241101,제조,6523.46,-51.17,-0.78,18.42,1.08,1.59
20241101,코스피 대형주,2532.54,-9.54,-0.38,15.0,0.98,1.88
20241101,코스피 중형주,2832.75,-49.7,-1.72,10.83,0.65,2.37
20241101,코스피 소형주,2168.25,-13.43,-0.62,13.29,0.47,2.49
20241101,코스피 200 비중상한 30%,337.31,-1.81,-0.53,13.56,0.88,2.13
20241101,코스피 200 비중상한 25%,337.32,-1.62,-0.48,13.53,0.87,2.11
20241101,코스피 200 비중상한 20%,330.9,-1.4,-0.42,13.49,0.87,2.09
20241101,오락·문화,971.56,-1.4,-0.14,0.0,0.0,0.0
20241101,IT 서비스,1005.75,-6.82,-0.67,0.0,0.0,0.0
20241101,부동산,936.79,-4.67,-0.5,0.0,0.0,0.0
20241101,코스피 200 TOP 10,1261.8,-0.08,-0.01,16.47,1.07,1.63
20241031,코스피,2556.15,-37.64,-1.45,14.37,0.9,1.94
20241031,코스피 200,339.32,-5.68,-1.65,13.64,0.88,2.12
20241031,코스피 100,2552.24,-49.14,-1.89,13.61,0.89,2.11
20241031,코스피 50,2344.58,-52.48,-2.19,13.13,0.89,2.17
20241031,코스피 200 중소형주,1335.08,1.25,0.09,13.73,0.77,2.04
20241031,코스피 200 초대형제외 지수,259.75,-5.94,-2.24,13.39,0.86,2.01
20241031,코스피200제외 코스피지수,3286.19,-0.04,0.0,11.17,0.61,2.07
20241031,코스피 200 커뮤니케이션서비스,1747.23,-25.85,-1.46,20.33,1.14,2.2
20241031,코스피 200 건설,272.1,-8.71,-3.1,8.93,0.49,1.15
20241031,코스피 200 중공업,474.81,-12.15,-2.5,32.05,1.88,0.47
20241031,코스피 200 철강/소재,969.12,-16.46,-1.67,22.76,0.5,2.12
20241031,코스피 200 에너지/화학,1087.61,2.74,0.25,61.6,0.56,1.94
20241031,코스피 200 정보기술,2973.97,-82.77,-2.71,21.74,1.06,1.13
20241031,코스피 200 금융,873.89,-26.38,-2.93,6.67,0.55,4.03
20241031,코스피 200 생활소비재,872.97,3.69,0.42,12.34,0.72,1.93
20241031,코스피 200 경기소비재,1541.59,-2.25,-0.15,5.94,0.6,3.62
20241031,코스피 200 산업재,697.22,-7.34,-1.04,22.19,1.66,1.19
20241031,코스피 200 헬스케어,2283.41,-44.29,-1.9,59.89,3.5,0.22
20241031,음식료·담배,3795.52,66.72,1.79,10.31,0.81,1.82
20241031,섬유·의류,227.37,6.2,2.8,7.74,0.58,2.86
20241031,종이·목재,264.84,0.02,0.01,0.0,0.37,2.74
20241031,화학,3793.53,0.65,0.02,30.74,0.66,1.45
20241031,제약,15915.78,-342.37,-2.11,74.29,3.22,0.21
20241031,비금속,3924.7,10.27,0.26,7.43,0.45,4.37
20241031,금속,5489.57,-163.11,-2.89,20.41,0.57,2.31
20241031,기계·장비,1268.42,-34.42,-2.64,30.09,1.67,1.31
20241031,전기전자,24422.67,-292.23,-1.18,23.15,1.31,1.42
20241031,의료·정밀기기,1419.08,20.95,1.5,0.0,0.75,0.43
20241031,운송장비·부품,2542.54,-43.16,-1.67,7.12,0.78,2.88
20241031,유통,341.82,-10.72,-3.04,13.66,0.58,2.54
20241031,전기·가스,780.15,2.37,0.3,6.36,0.38,0.31
20241031,건설,67.39,-0.79,-1.16,11.32,0.39,2.2
20241031,운송·창고,1646.83,-2.37,-0.14,8.54,0.69,2.69
20241031,통신,438.33,-0.42,-0.1,10.37,0.74,5.43
20241031,금융,475.39,-10.15,-2.09,7.4,0.55,3.42
20241031,증권,2245.21,-24.46,-1.08,10.01,0.49,3.31
20241031,보험,21632.19,-234.64,-1.07,6.21,0.57,3.8
20241031,일반서비스,1014.2,-17.12,-1.66,27.7,1.48,1.12
20241031,제조,6574.63,-85.56,-1.28,18.57,1.09,1.58
20241031,코스피 대형주,2542.08,-47.54,-1.84,15.06,0.98,1.87
20241031,코스피 중형주,2882.45,21.07,0.74,11.01,0.66,2.33
20241031,코스피 소형주,2181.68,1.85,0.08,13.37,0.47,2.47
20241031,코스피 200 비중상한 30%,339.12,-5.71,-1.66,13.64,0.88,2.12
20241031,코스피 200 비중상한 25%,338.94,-6.07,-1.76,13.6,0.88,2.1
20241031,코스피 200 비중상한 20%,332.3,-6.3,-1.86,13.55,0.88,2.08
20241031,오락·문화,972.96,-12.75,-1.29,0.0,0.0,0.0
20241031,IT 서비스,1012.57,-23.14,-2.23,0.0,0.0,0.0
20241031,부동산,941.46,2.86,0.3,0.0,0.0,0.0
20241031,코스피 200 TOP 10,1261.88,-28.57,-2.21,16.47,1.07,1.63
20241030,코스피,2593.79,-24.01,-0.92,14.58,0.91,1.92
20241030,코스피 200,345.0,-3.28,-0.94,13.87,0.9,2.08
20241030,코스피 100,2601.38,-26.5,-1.01,13.87,0.91,2.07
20241030,코스피 50,2397.06,-26.66,-1.1,13.42,0.91,2.13
20241030,코스피 200 중소형주,1333.83,-3.87,-0.29,13.7,0.77,2.05
20241030,코스피 200 초대형제외 지수,265.69,-2.61,-0.97,13.7,0.88,1.97
20241030,코스피200제외 코스피지수,3286.23,-3.91,-0.12,11.17,0.61,2.06
20241030,코스피 200 커뮤니케이션서비스,1773.08,11.3,0.64,20.63,1.16,2.16
20241030,코스피 200 건설,280.81,-4.78,-1.67,9.21,0.5,1.11
20241030,코스피 200 중공업,486.96,-2.91,-0.59,32.87,1.93,0.46
20241030,코스피 200 철강/소재,985.58,-121.56,-10.98,23.15,0.51,2.09
20241030,코스피 200 에너지/화학,1084.87,-15.18,-1.38,61.47,0.56,1.94
20241030,코스피 200 정보기술,3056.74,6.25,0.2,22.34,1.09,1.1
20241030,코스피 200 금융,900.27,-18.29,-1.99,6.87,0.56,3.91
20241030,코스피 200 생활소비재,869.28,-2.3,-0.26,12.29,0.72,1.94
20241030,코스피 200 경기소비재,1543.84,-0.86,-0.06,5.95,0.6,3.62
20241030,코스피 200 산업재,704.56,-5.14,-0.72,22.4,1.68,1.18
20241030,코스피 200 헬스케어,2327.7,-1.03,-0.04,61.05,3.57,0.21
20241030,음식료·담배,3728.8,-21.94,-0.58,10.13,0.79,1.85
20241030,섬유·의류,221.17,2.97,1.36,7.53,0.57,2.94
20241030,종이·목재,264.82,0.46,0.17,0.0,0.37,2.74
20241030,화학,3792.88,-37.81,-0.99,30.74,0.66,1.45
20241030,제약,16258.15,-179.49,-1.09,75.89,3.29,0.2
20241030,비금속,3914.43,-7.8,-0.2,7.41,0.45,4.38
20241030,금속,5652.68,-867.42,-13.3,21.02,0.59,2.25
20241030,기계·장비,1302.84,7.24,0.56,30.9,1.71,1.28
20241030,전기전자,24714.9,-32.48,-0.13,23.43,1.33,1.4
20241030,의료·정밀기기,1398.13,3.22,0.23,0.0,0.73,0.44
20241030,운송장비·부품,2585.7,-13.5,-0.52,7.25,0.79,2.83
20241030,유통,352.54,-1.55,-0.44,14.1,0.6,2.46
20241030,전기·가스,777.78,-2.98,-0.38,6.34,0.38,0.31
20241030,건설,68.18,-0.38,-0.55,11.45,0.4,2.17
20241030,운송·창고,1649.2,-13.26,-0.8,8.55,0.69,2.68
20241030,통신,438.75,1.57,0.36,10.38,0.74,5.43
20241030,금융,485.54,-5.55,-1.13,7.56,0.56,3.35
20241030,증권,2269.67,-1.29,-0.06,10.12,0.49,3.27
20241030,보험,21866.83,-273.03,-1.23,6.28,0.58,3.76
20241030,일반서비스,1031.32,4.06,0.4,28.2,1.51,1.1
20241030,제조,6660.19,-73.05,-1.08,18.81,1.1,1.56
20241030,코스피 대형주,2589.62,-29.5,-1.13,15.34,1.0,1.83
20241030,코스피 중형주,2861.38,7.59,0.27,10.93,0.66,2.34
20241030,코스피 소형주,2179.83,-3.62,-0.17,13.36,0.47,2.48
20241030,코스피 200 비중상한 30%,344.83,-3.28,-0.94,13.87,0.9,2.08
20241030,코스피 200 비중상한 25%,345.01,-3.3,-0.95,13.84,0.9,2.06
20241030,코스피 200 비중상한 20%,338.6,-3.25,-0.95,13.81,0.89,2.04
20241030,오락·문화,985.71,-3.22,-0.33,0.0,0.0,0.0
20241030,IT 서비스,1035.71,13.52,1.32,0.0,0.0,0.0
20241030,부동산,938.6,-7.52,-0.79,0.0,0.0,0.0
20241030,코스피 200 TOP 10,1290.45,0.18,0.01,16.84,1.1,1.6
20241029,코스피,2617.8,5.37,0.21,14.72,0.92,1.9
20241029,코스피 200,348.28,1.01,0.29,14.0,0.91,2.06
20241029,코스피 100,2627.88,6.55,0.25,14.01,0.92,2.05
20241029,코스피 50,2423.72,5.33,0.22,13.57,0.92,2.1
20241029,코스피 200 중소형주,1337.7,-1.55,-0.12,13.73,0.77,2.04
20241029,코스피 200 초대형제외 지수,268.3,-1.14,-0.42,13.83,0.89,1.95
20241029,코스피200제외 코스피지수,3290.14,17.06,0.52,11.18,0.62,2.06
20241029,코스피 200 커뮤니케이션서비스,1761.78,-1.62,-0.09,20.5,1.15,2.18
20241029,코스피 200 건설,285.59,-0.42,-0.15,9.37,0.51,1.09
20241029,코스피 200 중공업,489.87,1.8,0.37,33.06,1.94,0.46
20241029,코스피 200 철강/소재,1107.14,53.86,5.11,26.0,0.58,1.86
20241029,코스피 200 에너지/화학,1100.05,-18.59,-1.66,62.33,0.56,1.92
20241029,코스피 200 정보기술,3050.49,-24.86,-0.81,22.3,1.09,1.1
20241029,코스피 200 금융,918.56,1.41,0.15,7.01,0.57,3.83
20241029,코스피 200 생활소비재,871.58,1.34,0.15,12.32,0.72,1.93
20241029,코스피 200 경기소비재,1544.7,-26.0,-1.66,5.96,0.6,3.61
20241029,코스피 200 산업재,709.7,2.03,0.29,22.54,1.69,1.18
20241029,코스피 200 헬스케어,2328.73,-25.51,-1.08,61.08,3.57,0.21
20241029,음식료·담배,3750.74,-7.49,-0.2,10.19,0.8,1.84
20241029,섬유·의류,218.2,-2.21,-1.0,7.42,0.56,2.98
20241029,종이·목재,264.36,1.06,0.4,0.0,0.37,2.74
20241029,화학,3830.69,-69.85,-1.79,31.05,0.67,1.44
20241029,제약,16437.64,-122.38,-0.74,76.72,3.32,0.2
20241029,비금속,3922.23,1.2,0.03,7.43,0.45,4.37
20241029,금속,6520.1,400.57,6.55,24.25,0.68,1.95
20241029,기계·장비,1295.6,3.96,0.31,30.74,1.7,1.28
20241029,전기전자,24747.38,97.58,0.4,23.46,1.33,1.4
20241029,의료·정밀기기,1394.91,-14.51,-1.03,0.0,0.73,0.44
20241029,운송장비·부품,2599.2,-24.16,-0.92,7.28,0.79,2.81
20241029,유통,354.09,3.21,0.91,14.16,0.6,2.45
20241029,전기·가스,780.76,0.73,0.09,6.36,0.38,0.31
20241029,건설,68.56,-0.09,-0.13,11.51,0.4,2.16
20241029,운송·창고,1662.46,16.58,1.01,8.62,0.7,2.66
20241029,통신,437.18,-0.4,-0.09,10.35,0.74,5.45
20241029,금융,491.09,0.24,0.05,7.64,0.57,3.31
20241029,증권,2270.96,7.08,0.31,10.12,0.49,3.27
20241029,보험,22139.86,146.54,0.67,6.36,0.58,3.71
20241029,일반서비스,1027.26,3.82,0.37,28.07,1.5,1.11
20241029,제조,6733.24,12.11,0.18,19.02,1.12,1.54
20241029,코스피 대형주,2619.12,5.93,0.23,15.52,1.01,1.81
20241029,코스피 중형주,2853.79,-1.45,-0.05,10.9,0.66,2.35
20241029,코스피 소형주,2183.45,0.79,0.04,13.38,0.47,2.47
20241029,코스피 200 비중상한 30%,348.11,0.97,0.28,14.0,0.91,2.06
20241029,코스피 200 비중상한 25%,348.31,0.53,0.15,13.97,0.9,2.04
20241029,코스피 200 비중상한 20%,341.85,0.1,0.03,13.94,0.9,2.02
20241029,오락·문화,988.93,9.4,0.96,0.0,0.0,0.0
20241029,IT 서비스,1022.19,1.2,0.12,0.0,0.0,0.0
20241029,부동산,946.12,-0.42,-0.04,0.0,0.0,0.0
20241029,코스피 200 TOP 10,1290.27,-17.43,-1.33,16.84,1.09,1.6
20241028,코스피,2612.43,29.16,1.13,14.69,0.91,1.9
20241028,코스피 200,347.27,3.9,1.14,13.96,0.9,2.07
20241028,코스피 100,2621.33,28.36,1.09,13.98,0.92,2.06
20241028,코스피 50,2418.39,24.49,1.02,13.54,0.92,2.11
20241028,코스피 200 중소형주,1339.25,8.0,0.6,13.76,0.77,2.04
20241028,코스피 200 초대형제외 지수,269.44,0.78,0.29,13.89,0.9,1.94
20241028,코스피200제외 코스피지수,3273.08,20.14,0.62,11.12,0.61,2.07
20241028,코스피 200 커뮤니케이션서비스,1763.4,9.72,0.55,20.52,1.15,2.18
20241028,코스피 200 건설,286.01,5.0,1.78,9.38,0.51,1.09
20241028,코스피 200 중공업,488.07,-7.26,-1.47,32.94,1.93,0.46
20241028,코스피 200 철강/소재,1053.28,29.6,2.89,27.67,0.67,1.76
20241028,코스피 200 에너지/화학,1118.64,41.47,3.85,63.38,0.57,1.88
20241028,코스피 200 정보기술,3075.35,53.56,1.77,22.48,1.1,1.1
20241028,코스피 200 금융,917.15,-21.71,-2.31,7.0,0.57,3.84
20241028,코스피 200 생활소비재,870.24,6.46,0.75,12.3,0.72,1.93
20241028,코스피 200 경기소비재,1570.7,10.98,0.7,6.06,0.61,3.55
20241028,코스피 200 산업재,707.67,13.53,1.95,22.51,1.69,1.18
20241028,코스피 200 헬스케어,2354.24,9.78,0.42,61.75,3.61,0.21
20241028,음식료·담배,3758.23,26.77,0.72,10.21,0.8,1.84
20241028,섬유·의류,220.41,1.47,0.67,7.5,0.57,2.95
20241028,종이·목재,263.3,2.88,1.11,0.0,0.37,2.76
20241028,화학,3900.54,142.66,3.8,31.61,0.68,1.41
20241028,제약,16560.02,45.66,0.28,77.29,3.35,0.2
20241028,비금속,3921.03,3.39,0.09,7.43,0.45,4.37
20241028,금속,6119.53,206.07,3.48,22.75,0.64,2.07
20241028,기계·장비,1291.64,8.62,0.67,30.65,1.7,1.29
20241028,전기전자,24649.8,554.88,2.3,23.36,1.32,1.41
20241028,의료·정밀기기,1409.42,10.51,0.75,0.0,0.74,0.43
20241028,운송장비·부품,2623.36,-11.22,-0.43,7.35,0.8,2.79
20241028,유통,350.88,6.11,1.77,14.03,0.59,2.47
20241028,전기·가스,780.03,1.62,0.21,6.35,0.38,0.31
20241028,건설,68.65,0.7,1.03,11.51,0.4,2.16
20241028,운송·창고,1645.88,19.86,1.22,8.54,0.69,2.69
20241028,통신,437.58,-2.55,-0.58,10.36,0.74,5.44
20241028,금융,490.85,-6.48,-1.3,7.65,0.57,3.31
20241028,증권,2263.88,-0.16,-0.01,10.09,0.49,3.28
20241028,보험,21993.32,-73.95,-0.34,6.32,0.58,3.74
20241028,일반서비스,1023.44,14.36,1.42,27.96,1.49,1.11
20241028,제조,6721.13,114.71,1.74,18.98,1.11,1.54
20241028,코스피 대형주,2613.19,30.03,1.16,15.48,1.01,1.82
20241028,코스피 중형주,2855.24,27.06,0.96,10.9,0.66,2.35
20241028,코스피 소형주,2182.66,18.5,0.85,13.37,0.47,2.47
20241028,코스피 200 비중상한 30%,347.14,3.86,1.12,13.96,0.9,2.07
20241028,코스피 200 비중상한 25%,347.78,3.35,0.97,13.95,0.9,2.04
20241028,코스피 200 비중상한 20%,341.75,2.8,0.83,13.94,0.9,2.02
20241028,오락·문화,979.53,16.19,1.68,0.0,0.0,0.0
20241028,IT 서비스,1020.99,16.59,1.65,0.0,0.0,0.0
20241028,부동산,946.54,-10.79,-1.13,0.0,0.0,0.0
20241028,코스피 200 TOP 10,1307.7,21.39,1.66,17.07,1.11,1.57
20241025,코스피,2583.27,2.24,0.09,14.52,0.9,1.92
20241025,코스피 200,343.37,0.49,0.14,13.81,0.89,2.09
20241025,코스피 100,2592.97,6.19,0.24,13.83,0.91,2.08
20241025,코스피 50,2393.9,9.92,0.42,13.4,0.91,2.13
20241025,코스피 200 중소형주,1331.25,-4.66,-0.35,13.68,0.77,2.05
20241025,코스피 200 초대형제외 지수,268.66,1.51,0.57,13.85,0.89,1.94
20241025,코스피200제외 코스피지수,3252.94,-7.41,-0.23,11.04,0.61,2.09
20241025,코스피 200 커뮤니케이션서비스,1753.68,-12.55,-0.71,20.41,1.14,2.19
20241025,코스피 200 건설,281.01,-5.92,-2.06,9.22,0.5,1.11
20241025,코스피 200 중공업,495.33,0.34,0.07,33.43,1.96,0.45
20241025,코스피 200 철강/소재,1023.68,36.97,3.75,26.89,0.65,1.82
20241025,코스피 200 에너지/화학,1077.17,-6.28,-0.58,61.03,0.55,1.96
20241025,코스피 200 정보기술,3021.79,-15.79,-0.52,22.09,1.08,1.12
20241025,코스피 200 금융,938.86,31.96,3.52,7.17,0.59,3.75
20241025,코스피 200 생활소비재,863.78,-11.16,-1.28,12.21,0.71,1.95
20241025,코스피 200 경기소비재,1559.72,4.04,0.26,6.01,0.61,3.58
20241025,코스피 200 산업재,694.14,-2.29,-0.33,22.08,1.65,1.2
20241025,코스피 200 헬스케어,2344.46,-12.65,-0.54,61.49,3.59,0.21
20241025,음식료·담배,3731.46,-47.56,-1.26,10.14,0.79,1.85
20241025,섬유·의류,218.94,-6.08,-2.7,7.45,0.56,2.97
20241025,종이·목재,260.42,-3.32,-1.26,0.0,0.36,2.79
20241025,화학,3757.88,-52.48,-1.38,30.45,0.65,1.46
20241025,제약,16514.36,78.64,0.48,77.08,3.34,0.2
20241025,비금속,3917.64,3.47,0.09,7.42,0.45,4.38
20241025,금속,5913.46,154.65,2.69,21.99,0.61,2.15
20241025,기계·장비,1283.02,-13.9,-1.07,30.45,1.69,1.29
20241025,전기전자,24094.92,-139.32,-0.57,22.84,1.29,1.44
20241025,의료·정밀기기,1398.91,12.5,0.9,0.0,0.74,0.44
20241025,운송장비·부품,2634.58,12.82,0.49,7.38,0.81,2.78
20241025,유통,344.77,-3.59,-1.03,13.78,0.58,2.52
20241025,전기·가스,778.41,-6.27,-0.8,6.34,0.38,0.31
20241025,건설,67.95,-0.31,-0.45,11.44,0.4,2.18
20241025,운송·창고,1626.02,-4.75,-0.29,8.43,0.68,2.72
20241025,통신,440.13,2.22,0.51,10.42,0.74,5.41
20241025,금융,497.33,10.76,2.21,7.75,0.58,3.27
20241025,증권,2264.04,2.47,0.11,10.09,0.49,3.28
20241025,보험,22067.27,423.67,1.96,6.34,0.58,3.72
20241025,일반서비스,1009.08,-12.07,-1.18,27.53,1.47,1.13
20241025,제조,6606.42,-14.69,-0.22,18.66,1.09,1.57
20241025,코스피 대형주,2583.16,5.79,0.22,15.3,1.0,1.84
20241025,코스피 중형주,2828.18,-18.32,-0.64,10.8,0.65,2.37
20241025,코스피 소형주,2164.16,-12.86,-0.59,13.25,0.46,2.5
20241025,코스피 200 비중상한 30%,343.28,0.51,0.15,13.81,0.89,2.09
20241025,코스피 200 비중상한 25%,344.43,0.77,0.22,13.82,0.89,2.06
20241025,코스피 200 비중상한 20%,338.95,1.01,0.3,13.82,0.89,2.04
20241025,오락·문화,963.34,-7.24,-0.75,0.0,0.0,0.0
20241025,IT 서비스,1004.4,-14.37,-1.41,0.0,0.0,0.0
20241025,부동산,957.33,-16.62,-1.71,0.0,0.0,0.0
20241025,코스피 200 TOP 10,1286.31,-1.66,-0.13,16.79,1.09,1.6
20241024,코스피,2581.03,-18.59,-0.72,14.51,0.9,1.93
20241024,코스피 200,342.88,-3.39,-0.98,13.79,0.89,2.1
20241024,코스피 100,2586.78,-25.06,-0.96,13.79,0.91,2.08
20241024,코스피 50,2383.98,-20.62,-0.86,13.35,0.9,2.14
20241024,코스피 200 중소형주,1335.91,0.31,0.02,13.73,0.77,2.04
20241024,코스피 200 초대형제외 지수,267.15,0.18,0.07,13.77,0.89,1.96
20241024,코스피200제외 코스피지수,3260.35,-18.74,-0.57,11.06,0.61,2.09
20241024,코스피 200 커뮤니케이션서비스,1766.23,18.83,1.08,20.55,1.15,2.17
20241024,코스피 200 건설,286.93,-0.53,-0.18,9.41,0.52,1.09
20241024,코스피 200 중공업,494.99,1.05,0.21,33.41,1.96,0.46
20241024,코스피 200 철강/소재,986.71,92.95,10.4,25.92,0.63,1.88
20241024,코스피 200 에너지/화학,1083.45,-2.58,-0.24,61.39,0.56,1.94
20241024,코스피 200 정보기술,3037.58,-56.32,-1.82,22.2,1.08,1.11
20241024,코스피 200 금융,906.9,-6.78,-0.74,6.93,0.57,3.88
20241024,코스피 200 생활소비재,874.94,11.34,1.31,12.37,0.72,1.92
20241024,코스피 200 경기소비재,1555.68,-18.68,-1.19,6.0,0.6,3.59
20241024,코스피 200 산업재,696.43,-0.02,0.0,22.16,1.66,1.2
20241024,코스피 200 헬스케어,2357.11,25.2,1.08,61.83,3.61,0.21
20241024,음식료·담배,3779.02,18.2,0.48,10.27,0.8,1.83
20241024,섬유·의류,225.02,-0.14,-0.06,7.66,0.58,2.89
20241024,종이·목재,263.74,-0.15,-0.06,0.0,0.37,2.75
20241024,화학,3810.36,-8.71,-0.23,30.88,0.66,1.44
20241024,제약,16435.72,-103.35,-0.62,76.71,3.32,0.2
20241024,비금속,3914.17,14.11,0.36,7.41,0.45,4.38
20241024,금속,5758.81,431.68,8.1,21.41,0.6,2.2
20241024,기계·장비,1296.92,1.29,0.1,30.79,1.7,1.28
20241024,전기전자,24234.24,-507.44,-2.05,22.97,1.3,1.43
20241024,의료·정밀기기,1386.41,-14.65,-1.05,0.0,0.73,0.44
20241024,운송장비·부품,2621.76,-47.21,-1.77,7.35,0.8,2.79
20241024,유통,348.36,-0.96,-0.27,13.93,0.59,2.49
20241024,전기·가스,784.68,24.07,3.16,6.39,0.38,0.31
20241024,건설,68.26,-0.08,-0.12,11.48,0.4,2.17
20241024,운송·창고,1630.77,2.46,0.15,8.46,0.68,2.71
20241024,통신,437.91,6.44,1.49,10.36,0.74,5.44
20241024,금융,486.57,-2.49,-0.51,7.58,0.56,3.34
20241024,증권,2261.57,-14.08,-0.62,10.08,0.49,3.29
20241024,보험,21643.6,-452.4,-2.05,6.22,0.57,3.8
20241024,일반서비스,1021.15,1.7,0.17,27.85,1.49,1.12
20241024,제조,6621.11,-68.62,-1.03,18.7,1.1,1.57
20241024,코스피 대형주,2577.37,-21.77,-0.84,15.27,1.0,1.84
20241024,코스피 중형주,2846.5,2.0,0.07,10.86,0.66,2.36
20241024,코스피 소형주,2177.02,-12.57,-0.57,13.32,0.47,2.48
20241024,코스피 200 비중상한 30%,342.77,-3.33,-0.96,13.79,0.89,2.09
20241024,코스피 200 비중상한 25%,343.66,-2.69,-0.78,13.79,0.89,2.07
20241024,코스피 200 비중상한 20%,337.94,-2.04,-0.6,13.78,0.89,2.04
20241024,오락·문화,970.58,0.55,0.06,0.0,0.0,0.0
20241024,IT 서비스,1018.77,5.24,0.52,0.0,0.0,0.0
20241024,부동산,973.95,-5.05,-0.52,0.0,0.0,0.0
20241024,코스피 200 TOP 10,1287.97,-13.29,-1.02,16.81,1.09,1.6
20241023,코스피,2599.62,28.92,1.12,14.61,0.91,1.91
20241023,코스피 200,346.27,4.18,1.22,13.93,0.9,2.07
20241023,코스피 100,2611.84,34.86,1.35,13.93,0.92,2.06
20241023,코스피 50,2404.6,36.42,1.54,13.46,0.91,2.12
20241023,코스피 200 중소형주,1335.6,-6.78,-0.51,13.73,0.77,2.04
20241023,코스피 200 초대형제외 지수,266.97,2.22,0.84,13.77,0.89,1.96
20241023,코스피200제외 코스피지수,3279.09,11.22,0.34,11.13,0.61,2.07
20241023,코스피 200 커뮤니케이션서비스,1747.4,-7.8,-0.44,20.34,1.14,2.2
20241023,코스피 200 건설,287.46,-4.38,-1.5,9.43,0.52,1.09
20241023,코스피 200 중공업,493.94,0.34,0.07,33.34,1.95,0.46
20241023,코스피 200 철강/소재,893.76,5.34,0.6,23.48,0.57,2.08
20241023,코스피 200 에너지/화학,1086.03,11.68,1.09,61.53,0.56,1.94
20241023,코스피 200 정보기술,3093.9,85.9,2.86,22.62,1.1,1.09
20241023,코스피 200 금융,913.68,-2.19,-0.24,6.98,0.57,3.85
20241023,코스피 200 생활소비재,863.6,-4.78,-0.55,12.21,0.71,1.95
20241023,코스피 200 경기소비재,1574.36,7.52,0.48,6.07,0.61,3.55
20241023,코스피 200 산업재,696.45,8.0,1.16,22.17,1.66,1.2
20241023,코스피 200 헬스케어,2331.91,-58.09,-2.43,61.16,3.57,0.21
20241023,음식료·담배,3760.82,-31.44,-0.83,10.22,0.8,1.84
20241023,섬유·의류,225.16,-2.27,-1.0,7.66,0.58,2.89
20241023,종이·목재,263.89,0.08,0.03,0.0,0.37,2.75
20241023,화학,3819.07,36.68,0.97,30.95,0.67,1.44
20241023,제약,16539.07,-161.28,-0.97,77.2,3.34,0.2
20241023,비금속,3900.06,-10.92,-0.28,7.38,0.45,4.39
20241023,금속,5327.13,78.68,1.5,19.8,0.55,2.38
20241023,기계·장비,1295.63,-15.31,-1.17,30.79,1.7,1.28
20241023,전기전자,24741.68,785.12,3.28,23.45,1.33,1.4
20241023,의료·정밀기기,1401.06,11.74,0.85,0.0,0.74,0.44
20241023,운송장비·부품,2668.97,18.0,0.68,7.48,0.82,2.74
20241023,유통,349.32,-4.45,-1.26,13.97,0.59,2.48
20241023,전기·가스,760.61,4.82,0.64,6.2,0.37,0.32
20241023,건설,68.34,-1.0,-1.44,11.49,0.4,2.17
20241023,운송·창고,1628.31,0.63,0.04,8.44,0.68,2.72
20241023,통신,431.47,-8.43,-1.92,10.21,0.73,5.52
20241023,금융,489.06,-0.45,-0.09,7.62,0.57,3.32
20241023,증권,2275.65,-12.19,-0.53,10.14,0.49,3.27
20241023,보험,22096.0,-86.65,-0.39,6.35,0.58,3.72
20241023,일반서비스,1019.45,2.05,0.2,27.79,1.49,1.12
20241023,제조,6689.73,117.95,1.79,18.89,1.11,1.55
20241023,코스피 대형주,2599.14,35.48,1.38,15.4,1.01,1.83
20241023,코스피 중형주,2844.5,-10.23,-0.36,10.86,0.65,2.36
20241023,코스피 소형주,2189.59,1.82,0.08,13.4,0.47,2.47
20241023,코스피 200 비중상한 30%,346.1,4.15,1.21,13.92,0.9,2.07
20241023,코스피 200 비중상한 25%,346.35,3.93,1.15,13.89,0.9,2.05
