기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,거래비율
20250321,126730,코칩,KOSDAQ,벤처기업부,13220,550,4.34,12610,13460,12400,75722,9.9,1124,8503460,0.008807829
20250321,241770,메카로,KOSDAQ,벤처기업부,10420,430,4.3,9850,10480,9850,40072,4.1,1062,10192640,0.00386064
20250321,475830,오름테라퓨틱,KOSDAQ,기술성장기업부,23800,500,2.15,23100,24250,22400,851521,199.2,4981,20929118,0.039991969
20250321,39610,화성밸브,KOSDAQ,우량기업부,11660,480,4.29,11250,11760,10580,1492521,169,1214,10410400,0.139209226
20250321,23440,제이스코홀딩스,KOSDAQ,중견기업부,1860,76,4.26,1808,1891,1770,633821,11.7,1310,70434933,0.008931298
20250321,12450,한화에어로스페이스,KOSPI,,628000,-94000,-13.02,627000,655000,608000,1813669,11438.5,286250,45581161,0.039959825
20250321,378340,필에너지,KOSDAQ,중견기업부,17550,-1350,-7.14,19100,19100,17500,800773,144.9,3736,21285882,0.038784797
20250321,288330,브릿지바이오테라퓨틱스,KOSDAQ,기술성장기업부,6080,-20,-0.33,6100,6250,5640,2029913,120.9,3129,51460959,0.038638543
20250321,1840,이화공영,KOSDAQ,중견기업부,1648,66,4.17,1503,1650,1501,156247,2.5,367,22283636,0.006811989
20250321,96690,에이루트,KOSDAQ,중견기업부,1329,53,4.15,1350,1400,1238,213689,2.8,445,33477189,0.006292135
20250321,59210,메타바이오메드,KOSDAQ,우량기업부,4540,180,4.13,4360,4700,4330,1285118,58.1,1083,23862351,0.053647276
20250321,143160,아이디스,KOSDAQ,우량기업부,15750,620,4.1,15800,16540,15600,68820,10.9,1688,10716390,0.006457346
20250321,98460,고영,KOSDAQ,우량기업부,15940,-130,-0.81,15920,16800,15670,2556715,408.7,10944,68654755,0.037344664
20250321,2020,코오롱,KOSPI,,25800,750,2.99,25050,27000,24950,465557,121.2,3258,12626426,0.037200737
20250321,1530,DI동일,KOSPI,,45050,350,0.78,44700,46400,43700,704409,317.3,8727,19370819,0.036358428
20250321,388790,라이콤,KOSDAQ,벤처기업부,2525,95,3.91,2415,2540,2365,198663,4.9,755,29913930,0.006490066
20250321,232140,와이씨,KOSDAQ,우량기업부,12730,-280,-2.15,12970,13200,12700,2824106,366.1,10444,82045350,0.035053619
20250321,206400,베노티앤알,KOSDAQ,중견기업부,1807,67,3.85,1736,1820,1704,127489,2.3,678,37510158,0.00339233
20250321,161580,필옵틱스,KOSDAQ,중견기업부,39450,-450,-1.13,39100,40325,39000,795893,315.7,9014,22850180,0.035023297
20250321,247660,나노씨엠에스,KOSDAQ,기술성장기업부,5950,220,3.84,5730,6000,5730,21555,1.3,258,4343920,0.00503876
20250321,129920,대성하이텍,KOSDAQ,벤처기업부,4200,155,3.83,4020,4585,4020,2016955,88.6,576,13715053,0.153819444
20250321,200470,에이팩트,KOSDAQ,벤처기업부,2725,100,3.81,2720,2815,2630,581901,16,1154,42362093,0.013864818
20250321,323280,태성,KOSDAQ,중견기업부,29550,2600,9.65,26900,29900,26650,888074,257.2,8995,30440730,0.028593663
20250321,176750,듀켐바이오,KOSDAQ,기술성장기업부,14300,1090,8.25,12830,14700,12660,558913,79,4069,28455220,0.01941509
20250321,260930,씨티케이,KOSDAQ,중견기업부,4410,160,3.76,4195,4445,4105,101292,4.3,853,19341591,0.005041032
20250321,103230,에스앤더블류,KOSDAQ,벤처기업부,3035,110,3.76,2925,3195,2925,14752,0.4,219,7200000,0.001826484
20250321,54210,이랜텍,KOSDAQ,우량기업부,5250,190,3.75,5060,5290,4955,207619,10.7,1328,25291210,0.008057229
20250321,200350,아티스트스튜디오,KOSDAQ,기술성장기업부,13400,480,3.72,12830,13430,12510,179800,23.4,1339,9996025,0.017475728
20250321,457190,이수스페셜티케미컬,KOSPI,,50500,-6100,-10.78,55900,55900,50300,923875,482,15255,30208280,0.031596198
20250321,87600,픽셀플러스,KOSDAQ,벤처기업부,7440,260,3.62,7120,8490,7090,2295597,182.1,608,8166558,0.299506579
20250321,226950,올릭스,KOSDAQ,기술성장기업부,39450,-1100,-2.71,39550,40950,39300,575040,230.3,7349,18628015,0.031337597
20250321,101670,하이드로리튬,KOSDAQ,투자주의환기종목(소속부없음),1760,61,3.59,1695,1760,1600,653131,10.9,953,54169970,0.011437566
20250321,257720,실리콘투,KOSDAQ,벤처기업부,28400,-250,-0.87,29050,29450,27650,1863698,532.4,17373,61171908,0.030645254
20250321,3160,디아이,KOSPI,,14940,-370,-2.42,15310,15470,14900,796999,120.9,4228,28300000,0.02859508
20250321,36620,감성코퍼레이션,KOSDAQ,우량기업부,3755,285,8.21,3455,3785,3350,3205967,116.8,3489,92906558,0.033476641
20250321,39440,에스티아이,KOSDAQ,우량기업부,23250,0,0,23100,23950,22500,448560,105.1,3680,15830000,0.028559783
20250321,105550,엣지파운드리,KOSDAQ,중견기업부,4780,30,0.63,4705,4810,4510,1745074,81.6,3046,63731128,0.026789232
20250321,100,유한양행,KOSPI,,121200,-9900,-7.55,129200,131800,121100,2007987,2503.1,97213,80209064,0.025748614
20250321,51160,지어소프트,KOSDAQ,우량기업부,9840,330,3.47,9510,9840,9370,281836,27.2,1523,15474430,0.017859488
20250321,250,삼천당제약,KOSDAQ,중견기업부,188800,13400,7.64,174700,188800,172900,461872,848.7,44288,23457472,0.019163204
20250321,195990,에이비프로바이오,KOSDAQ,중견기업부,330,11,3.45,318,334,317,712755,2.3,939,284689721,0.002449414
20250321,71850,캐스텍코리아,KOSDAQ,중견기업부,1514,50,3.42,1464,1548,1464,18136,0.3,367,24260938,0.000817439
20250321,253590,네오셈,KOSDAQ,우량기업부,11170,0,0,11270,11610,11160,1057991,120.5,4900,43869164,0.024591837
20250321,36000,예림당,KOSDAQ,중견기업부,2760,90,3.37,2660,2780,2660,222558,6.1,636,23034277,0.009591195
20250321,36420,콘텐트리중앙,KOSPI,,8600,280,3.37,8320,8680,8150,59455,5,1657,19262308,0.003017502
20250321,425420,티에프이,KOSDAQ,벤처기업부,19700,640,3.36,19450,20800,19100,115182,23.2,2242,11381000,0.010347904
20250321,69460,대호에이엘,KOSPI,,1573,51,3.35,1527,1590,1480,2052068,31.6,1067,67809102,0.029615745
20250321,277810,레인보우로보틱스,KOSDAQ,기술성장기업부,289000,-13000,-4.3,297000,305500,286500,471983,1377.2,56066,19399858,0.024563907
20250321,14100,메디앙스,KOSDAQ,중견기업부,2325,75,3.33,2380,2445,2300,93070,2.2,274,11800000,0.008029197
20250321,196170,알테오젠,KOSDAQ GLOBAL,기술성장기업부,370000,-3000,-0.8,372000,385000,362500,1293766,4830.1,197280,53318828,0.024483475
20250321,311690,CJ 바이오사이언스,KOSDAQ,기술성장기업부,11570,370,3.3,11290,11600,11050,31862,3.6,1512,13065462,0.002380952
20250321,310210,보로노이,KOSDAQ,기술성장기업부,124200,-800,-0.64,122200,131400,122200,443723,553.4,22815,18369807,0.024255972
20250321,880,한화,KOSPI,,41550,-5950,-12.53,43200,43750,40900,1780305,749.2,31145,74958735,0.024055226
20250321,19990,에너토크,KOSDAQ,중견기업부,5700,180,3.26,5520,5750,5480,30552,1.7,556,9756088,0.003057554
20250321,348370,엔켐,KOSDAQ,벤처기업부,85200,3100,3.78,82900,88600,78300,504462,425.9,18058,21194296,0.023585115
20250321,127120,디엔에이링크,KOSDAQ,벤처기업부,6810,210,3.18,6560,6990,6450,347337,23.4,1563,22954651,0.014971209
20250321,50890,쏠리드,KOSDAQ,우량기업부,7200,140,1.98,6950,7320,6930,1421273,102,4399,61095231,0.023187088
20250321,418550,제이오,KOSDAQ,기술성장기업부,11940,-190,-1.57,12450,12750,11940,703280,87.2,3823,32017673,0.022809312
20250321,16670,디모아,KOSDAQ,중견기업부,4130,125,3.12,3980,4185,3885,28867,1.2,204,4941846,0.005882353
20250321,950160,코오롱티슈진,KOSDAQ,외국기업(소속부없음),51300,3300,6.88,49500,53400,48500,1494987,763.2,41822,81523780,0.018248769
20250321,227950,엔투텍,KOSDAQ,중견기업부,368,11,3.08,357,372,342,657156,2.3,381,103575530,0.006036745
20250321,9420,한올바이오파마,KOSPI,,28550,-850,-2.89,29200,29750,28350,1159807,334.8,14915,52240638,0.022447201
20250321,1820,삼화콘덴서,KOSPI,,28600,850,3.06,27500,28600,27400,50086,14,2973,10395000,0.004709048
20250321,89970,브이엠,KOSDAQ,우량기업부,10810,320,3.05,10510,11090,10300,228006,24.8,2603,24075595,0.009527468
20250321,89030,테크윙,KOSDAQ,우량기업부,38650,-1100,-2.77,40100,40700,38600,813271,322.6,14437,37353645,0.022345363
20250321,104200,NHN벅스,KOSDAQ,중견기업부,3100,90,2.99,3065,3485,3045,2171623,71.8,460,14827550,0.156086957
20250321,47810,한국항공우주,KOSPI,,84700,-1200,-1.4,82700,86000,82000,2153709,1812.5,82561,97475107,0.021953465
20250321,64350,현대로템,KOSPI,,111500,3000,2.76,103500,113000,103500,2431663,2661.1,121694,109142293,0.021867142
20250321,78860,엔에스이엔엠,KOSDAQ,투자주의환기종목(소속부없음),1529,44,2.96,1485,1530,1417,267135,3.9,830,54308495,0.004698795
20250321,199480,뱅크웨어글로벌,KOSDAQ,기술성장기업부,5590,160,2.95,5530,5740,5400,300056,16.8,565,10101638,0.029734513
20250321,18290,브이티,KOSDAQ,우량기업부,34350,-50,-0.15,34700,35400,33500,781918,268,12297,35798007,0.021793933
20250321,26890,스틱인베스트먼트,KOSPI,,7790,350,4.7,7320,8200,7260,897389,70.4,3247,41678175,0.021681552
20250321,79170,한창산업,KOSDAQ,중견기업부,7150,200,2.88,6950,7170,6800,22517,1.6,372,5200000,0.004301075
20250321,33500,동성화인텍,KOSDAQ,우량기업부,24800,1150,4.86,23050,24800,23050,662164,160.4,7437,29989494,0.021567836
20250321,31440,신세계푸드,KOSPI,,33000,900,2.8,31950,33050,31850,15305,5,1278,3872480,0.003912363
20250321,69140,누리플랜,KOSDAQ,벤처기업부,1372,37,2.77,1335,1373,1321,19288,0.3,180,13102743,0.001666667
20250321,92200,디아이씨,KOSPI,,4475,120,2.76,4360,4715,4290,1055562,47.7,1740,38888569,0.027413793
20250321,115530,씨엔플러스,KOSDAQ,중견기업부,335,9,2.76,329,335,299,537370,1.7,228,67963000,0.00745614
20250321,97230,HJ중공업,KOSPI,,7200,-40,-0.55,7150,7200,6840,1829562,128.6,5996,83274281,0.021447632
20250321,105740,디케이락,KOSDAQ,우량기업부,8250,220,2.74,8010,8290,7900,128815,10.4,839,10168513,0.012395709
20250321,277880,티에스아이,KOSDAQ,기술성장기업부,6790,180,2.72,6580,6790,6390,205304,13.7,1369,20160832,0.010007305
20250321,42660,한화오션,KOSPI,,73100,-1700,-2.27,70500,75100,70100,6577804,4775.5,223988,306413394,0.021320339
20250321,51980,중앙첨단소재,KOSDAQ,중견기업부,4275,270,6.74,4005,4380,3870,3534047,148.5,4352,101802299,0.034122243
20250321,232830,시큐센,KOSDAQ,벤처기업부,2295,60,2.68,2250,2315,2235,45233,1,269,11707472,0.003717472
20250321,86820,바이오솔루션,KOSDAQ,기술성장기업부,24950,650,2.67,24000,25250,23500,50791,12.5,2037,8163426,0.006136475
20250321,52770,아이톡시,KOSDAQ,중견기업부,808,21,2.67,787,820,765,309174,2.4,396,48979946,0.006060606
20250321,86980,쇼박스,KOSDAQ,중견기업부,3085,80,2.66,3005,3090,2975,322639,9.8,1932,62638000,0.005072464
20250321,72130,유엔젤,KOSPI,,5790,150,2.66,5720,5830,5490,175356,10,764,13195454,0.013089005
20250321,170920,엘티씨,KOSDAQ,벤처기업부,10450,270,2.65,10110,10640,9990,132452,13.7,1037,9927212,0.013211186
20250321,39030,이오테크닉스,KOSDAQ GLOBAL,우량기업부,153700,5300,3.57,150100,156900,148800,255245,391.6,18935,12319550,0.020681278
20250321,53350,이니텍,KOSDAQ,중견기업부,7380,190,2.64,7200,7420,7010,283062,20.5,1461,19790916,0.014031485
20250321,91120,이엠텍,KOSDAQ,우량기업부,16710,430,2.64,16390,16790,16040,134654,22.2,2863,17132936,0.007754104
20250321,35900,JYP Ent.,KOSDAQ GLOBAL,우량기업부,61300,300,0.49,60400,62100,60200,720871,441.2,21781,35532492,0.020256187
20250321,99320,쎄트렉아이,KOSDAQ,우량기업부,50000,-1000,-1.96,49300,50700,48250,223035,110,5476,10951278,0.020087655
20250321,83450,GST,KOSDAQ,우량기업부,20150,-500,-2.42,20750,20800,20050,357511,72.7,3714,18430000,0.019574583
20250321,50120,ES큐브,KOSDAQ,중견기업부,2360,60,2.61,2285,2400,2270,43353,1,320,13564086,0.003125
20250321,25440,DH오토웨어,KOSDAQ,중견기업부,679,17,2.57,662,680,640,923957,6,331,48781224,0.018126888
20250321,9830,한화솔루션,KOSPI,,19880,-1220,-5.78,20700,20900,19620,3336017,667.3,34172,171892536,0.019527683
20250321,32280,삼일,KOSDAQ,중견기업부,1967,49,2.55,1880,1977,1870,57984,1.1,319,16213590,0.003448276
20250321,80580,오킨스전자,KOSDAQ,우량기업부,6040,150,2.55,5920,6120,5850,206142,12.4,1083,17935173,0.011449677
20250321,123690,한국화장품,KOSPI,,6830,170,2.55,6730,6900,6650,122222,8.3,1097,16068000,0.007566089
20250321,25550,한국선재,KOSDAQ,우량기업부,3425,85,2.54,3310,3425,3230,128900,4.3,874,25514004,0.004919908
20250321,348210,넥스틴,KOSDAQ GLOBAL,우량기업부,62800,3900,6.62,59700,62800,59100,150207,92.5,6580,10477005,0.014057751
