기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액_현재,상장주식수,시가총액_52주최고,신고가_점수,f
20250422,24850,HLB이노베이션,KOSDAQ,중견기업부,2010,-25,-1.23,2005,2045,1993,344278,7,2901,144304123,4459,65.1,0%
20250422,65530,와이어블,KOSDAQ,중견기업부,1290,7,0.55,1283,1290,1267,7350,0.1,682,52860000,1047,65.1,
20250422,450520,인스웨이브시스템즈,KOSDAQ,벤처기업부,4500,-235,-4.96,4685,4685,4495,333502,15.2,662,14704578,1017,65.1,
20250422,37370,EG,KOSDAQ,중견기업부,6450,-120,-1.83,6520,6570,6410,30542,2,556,8624972,856,65,
20250422,298540,더네이쳐홀딩스,KOSDAQ,우량기업부,10120,20,0.2,10200,10200,9970,18368,1.8,1494,14765856,2300,65,0%
20250422,23160,태광,KOSDAQ,우량기업부,21000,600,2.94,20050,21050,20050,221975,46.2,5565,26500000,6691,83.2,1%
20250422,290560,신시웨이,KOSDAQ,벤처기업부,6880,30,0.44,6910,6910,6780,7044,0.5,267,3877972,411,65,
20250422,306200,세아제강,KOSPI,,179900,0,0,177900,186000,177700,23335,42.3,5103,2836300,5928,86.1,1%
20250422,267790,배럴,KOSDAQ,중견기업부,4620,85,1.87,4540,4620,4475,20948,1,364,7888500,561,64.9,
20250422,251370,와이엠티,KOSDAQ,벤처기업부,8990,-60,-0.66,9040,9100,8890,21828,2,1467,16314464,2261,64.9,0%
20250422,37400,우리엔터프라이즈,KOSDAQ,우량기업부,1049,-1,-0.1,1041,1050,1040,61518,0.6,275,26223346,424,64.9,
20250422,185750,종근당,KOSPI,,78500,-600,-0.76,79000,79400,78100,10681,8.4,10835,13802780,16705,64.9,0%
20250422,347740,피엔케이피부임상연구센타,KOSDAQ,중견기업부,2180,-15,-0.68,2180,2195,2135,33550,0.7,654,30010576,1007,64.9,
20250422,2390,한독,KOSPI,,11470,-10,-0.09,11380,11570,11370,12000,1.4,1579,13763533,2433,64.9,0%
20250422,138070,신진에스엠,KOSDAQ,우량기업부,2395,10,0.42,2380,2410,2370,50314,1.2,419,17503204,647,64.8,
20250422,32790,엠젠솔루션,KOSDAQ,벤처기업부,1270,-23,-1.78,1293,1309,1270,116427,1.5,568,44754342,877,64.8,
20250422,69080,웹젠,KOSDAQ GLOBAL,우량기업부,12740,-160,-1.24,12830,12950,12730,37933,4.8,4408,34600884,6805,64.8,0%
20250422,19540,일지테크,KOSDAQ,우량기업부,3770,-40,-1.05,3805,3805,3755,13222,0.5,509,13513500,785,64.8,
20250422,348080,큐라티스,KOSDAQ,투자주의환기종목(소속부없음),617,-18,-2.83,640,651,612,155183,1,456,73862864,704,64.8,
20250422,9140,경인전자,KOSPI,,19330,-20,-0.1,19350,19510,19170,528,0.1,304,1570797,470,64.7,
20250422,193250,링크드,KOSDAQ,중견기업부,574,-48,-7.72,646,677,573,2576043,15.9,363,63323377,561,64.7,
20250422,21050,서원,KOSPI,,1240,23,1.89,1222,1246,1217,156756,1.9,589,47474590,910,64.7,
20250422,417860,오브젠,KOSDAQ,기술성장기업부,9790,-250,-2.49,10000,10050,9430,20478,2,434,4430614,671,64.7,
20250422,123420,위메이드플레이,KOSDAQ,우량기업부,6750,-20,-0.3,6770,6790,6640,9827,0.7,774,11469842,1197,64.7,
20250422,26040,제이에스티나,KOSDAQ,중견기업부,1686,-2,-0.12,1688,1704,1674,40059,0.7,278,16503790,430,64.7,
20250422,322780,코퍼스코리아,KOSDAQ,중견기업부,1106,-3,-0.27,1109,1130,1069,182833,2,420,37932613,649,64.7,
20250422,133820,화인베스틸,KOSPI,,900,6,0.67,885,909,885,39763,0.4,277,30826118,428,64.7,
20250422,1520,동양,KOSPI,,600,1,0.17,607,607,590,288393,1.7,1432,238684063,2217,64.6,0%
20250422,86670,비엠티,KOSDAQ,우량기업부,9050,50,0.56,8970,9070,8890,11452,1,826,9125174,1279,64.6,
20250422,13810,스페코,KOSDAQ,중견기업부,3425,-15,-0.44,3415,3470,3310,71778,2.4,502,14655470,777,64.6,
20250422,348370,엔켐,KOSDAQ,벤처기업부,76900,-1300,-1.66,76200,79200,75500,175809,134.8,16298,21194303,63281,25.8,1%
20250422,293780,압타바이오,KOSDAQ,기술성장기업부,7830,90,1.16,7840,8100,7600,31838,2.5,2105,26881360,3256,64.6,0%
20250422,670,영풍,KOSPI,,367500,0,0,0,0,0,0,0,6769,1842040,10500,64.5,
20250422,206650,유바이오로직스,KOSDAQ,기술성장기업부,11100,-60,-0.54,11120,11230,11000,72626,8.1,4055,36534307,6288,64.5,0%
20250422,66360,체리부로,KOSDAQ,중견기업부,799,-1,-0.13,800,800,788,90177,0.7,383,47952015,594,64.5,
20250422,104540,코렌텍,KOSDAQ,기술성장기업부,6110,250,4.27,5860,7200,5770,1983837,132.1,781,12785740,1211,64.5,
20250422,59210,메타바이오메드,KOSDAQ,우량기업부,4740,-70,-1.46,4785,4845,4740,194969,9.3,1131,23862351,1231,91.9,1%
20250422,263770,유에스티,KOSDAQ,우량기업부,2085,-5,-0.24,2065,2120,2050,15853,0.3,494,23700172,767,64.4,
20250422,102370,케이옥션,KOSDAQ,기술성장기업부,3535,-115,-3.15,3550,3620,3500,241914,8.6,963,27229210,1495,64.4,
20250422,121850,코이즈,KOSDAQ,벤처기업부,1465,-52,-3.43,1502,1511,1462,282118,4.2,448,30614175,696,64.4,
20250422,336570,원텍,KOSDAQ,기술성장기업부,8190,-170,-2.03,8360,8450,8160,719235,59.4,7317,89340619,9935,73.6,1%
20250422,2360,SH에너지화학,KOSPI,,456,0,0,456,460,451,257312,1.2,507,111133730,788,64.3,
20250422,67390,아스트,KOSDAQ,중견기업부,537,-11,-2.01,548,554,529,492047,2.7,2122,395157579,3300,64.3,0%
20250422,51380,피씨디렉트,KOSDAQ,중견기업부,2605,-40,-1.51,2645,2645,2555,60770,1.6,400,15340072,622,64.3,
20250422,120,CJ대한통운,KOSPI,,83400,-1600,-1.88,84900,85400,82700,69178,57.9,19025,22812344,29633,64.2,0%
20250422,80160,모두투어,KOSDAQ,우량기업부,10810,-190,-1.73,10990,10990,10780,67560,7.3,2043,18900000,3183,64.2,0%
20250422,10620,HD현대미포,KOSPI,,133600,3600,2.77,128000,134500,128000,326287,432.8,53363,39942149,56638,94.2,1%
20250422,101680,한국정밀기계,KOSDAQ,중견기업부,3045,-25,-0.81,3085,3100,3035,17146,0.5,256,8404000,399,64.2,
20250422,214270,FSN,KOSDAQ,중견기업부,1508,46,3.15,1462,1517,1415,93970,1.4,501,33250463,781,64.1,
20250422,242040,나무기술,KOSDAQ,기술성장기업부,1513,1,0.07,1484,1529,1484,231876,3.5,524,34606264,818,64.1,
20250422,113810,디젠스,KOSDAQ,중견기업부,1615,2,0.12,1615,1615,1510,1334410,20.8,527,32628051,822,64.1,
20250422,123860,아나패스,KOSDAQ,벤처기업부,19760,-440,-2.18,19880,20100,19760,27093,5.4,2396,12123415,3740,64.1,0%
20250422,239610,에이치엘사이언스,KOSDAQ,우량기업부,12300,70,0.57,11830,12380,11830,6582,0.8,663,5392115,1035,64.1,
20250422,83790,CG인바이츠,KOSDAQ,벤처기업부,2045,-10,-0.49,2050,2055,2025,27750,0.6,1572,76894182,2457,64,0%
20250422,52900,KX하이텍,KOSDAQ,우량기업부,901,-19,-2.07,920,920,901,58201,0.5,497,55107517,776,64,
20250422,83930,아바코,KOSDAQ,우량기업부,13190,-280,-2.08,13450,13450,13150,27715,3.7,1967,14912798,3072,64,0%
20250422,10780,아이에스동서,KOSPI,,17580,-130,-0.73,17600,17750,17540,15474,2.7,5307,30186976,8286,64,0%
20250422,101170,우림피티에스,KOSDAQ,우량기업부,5390,435,8.78,4930,5390,4900,411772,21.5,728,13500000,1137,64,
20250422,48550,SM C&C,KOSDAQ,중견기업부,1428,2,0.14,1438,1438,1410,111047,1.6,1381,96714620,2161,63.9,0%
20250422,232830,시큐센,KOSDAQ,벤처기업부,2200,-20,-0.9,2200,2265,2160,37353,0.8,258,11707472,404,63.9,
20250422,23810,인팩,KOSPI,,5660,0,0,5670,5680,5580,12669,0.7,566,10000000,886,63.9,
20250422,290090,트윔,KOSDAQ,벤처기업부,7380,-70,-0.94,7450,7750,7370,6062,0.5,549,7435268,859,63.9,
20250422,44180,KD,KOSDAQ,중견기업부,820,-42,-4.87,818,851,801,994704,8.2,219,26717799,343,63.8,
20250422,36930,주성엔지니어링,KOSDAQ GLOBAL,우량기업부,34700,-1250,-3.48,35500,36050,34550,377766,132.7,16402,47268321,20065,81.7,1%
20250422,1060,JW중외제약,KOSPI,,22000,200,0.92,21600,22000,21600,17348,3.8,5123,23285930,8045,63.7,0%
20250422,10170,대한광통신,KOSDAQ,중견기업부,566,-14,-2.41,575,583,565,313964,1.8,620,109511166,973,63.7,
20250422,90370,메타랩스,KOSPI,,1415,-30,-2.08,1445,1460,1337,128352,1.8,352,24904689,553,63.7,
20250422,1290,상상인증권,KOSPI,,446,1,0.22,444,454,440,169290,0.8,483,108337120,758,63.7,
20250422,58850,KTcs,KOSPI,,2825,15,0.53,2795,2830,2780,345021,9.7,1206,42685000,1468,82.2,1%
20250422,156100,엘앤케이바이오,KOSDAQ,벤처기업부,6520,80,1.24,6360,6590,6360,23488,1.5,1300,19936743,2040,63.7,0%
20250422,370,한화손해보험,KOSPI,,3945,0,0,3945,4000,3915,122893,4.9,4605,116738915,7226,63.7,0%
20250422,104460,디와이피엔에프,KOSDAQ,중견기업부,14460,50,0.35,14410,14660,14150,20230,2.9,1549,10713625,2437,63.6,0%
20250422,86980,쇼박스,KOSDAQ,중견기업부,3165,-5,-0.16,3145,3165,3130,62035,2,1982,62638000,3116,63.6,0%
20250422,38880,아이에이,KOSDAQ,중견기업부,207,-2,-0.96,209,212,207,584990,1.2,778,375721175,1223,63.6,
20250422,357230,에이치피오,KOSDAQ,중견기업부,2535,-45,-1.74,2550,2580,2505,78944,2,1067,42089487,1677,63.6,0%
20250422,79000,와토스코리아,KOSDAQ,중견기업부,5350,0,0,5350,5400,5280,7740,0.4,385,7200000,605,63.6,
20250422,348950,제이알글로벌리츠,KOSPI,,2665,-10,-0.37,2660,2675,2640,240871,6.4,5260,197376000,8270,63.6,0%
20250422,221840,하이즈항공,KOSDAQ,투자주의환기종목(소속부없음),1541,67,4.55,1492,1542,1490,53144,0.8,288,18700561,453,63.6,
20250422,8770,호텔신라,KOSPI,,37900,-500,-1.3,38350,38350,37850,74603,28.4,14875,39248121,23392,63.6,0%
20250422,187420,HLB제넥스,KOSDAQ,기술성장기업부,3475,-10,-0.29,3530,3540,3475,12340,0.4,1012,29135882,1594,63.5,0%
20250422,317240,TS트릴리온,KOSDAQ,중견기업부,271,-13,-4.58,284,292,259,3158550,8.7,291,107240922,458,63.5,
20250422,68240,다원시스,KOSDAQ,중견기업부,8520,320,3.9,8300,8550,8160,96343,8.1,3252,38163437,5118,63.5,0%
20250422,340810,씨유박스,KOSDAQ,기술성장기업부,3795,170,4.69,3625,3795,3570,44630,1.6,402,10597863,633,63.5,
20250422,306040,에스제이그룹,KOSDAQ,우량기업부,4690,50,1.08,4605,4765,4605,37250,1.7,463,9865828,729,63.5,
20250422,5010,휴스틸,KOSPI,,5180,60,1.17,5050,5240,5050,451524,23.3,2911,56188075,3787,76.9,1%
20250422,382900,범한퓨얼셀,KOSDAQ,벤처기업부,14620,140,0.97,14580,15140,14570,69396,10.2,1281,8761000,2497,51.3,1%
20250422,126720,수산인더스트리,KOSPI,,19180,50,0.26,19080,19180,18950,8483,1.6,2740,14286000,4322,63.4,0%
20250422,285800,진영,KOSDAQ,벤처기업부,2630,605,29.88,2040,2630,2040,1132770,27.8,460,17477270,725,63.4,
20250422,6260,LS,KOSPI,,118700,-3000,-2.47,120000,121300,117500,151637,180.2,38221,32200000,60375,63.3,0%
20250422,348150,고바이오랩,KOSDAQ,기술성장기업부,5280,-30,-0.56,5180,5290,5180,59050,3.1,1025,19418889,1620,63.3,0%
20250422,187870,디바이스이엔지,KOSDAQ,우량기업부,11110,130,1.18,10980,11140,10280,5151,0.6,782,7036609,1235,63.3,
20250422,58970,엠로,KOSDAQ,기술성장기업부,52500,-500,-0.94,51500,53100,51500,53796,28.1,6411,12211391,10135,63.3,0%
20250422,84650,랩지노믹스,KOSDAQ,우량기업부,2210,-10,-0.45,2185,2235,2185,587964,12.9,1641,74239990,3786,43.3,1%
20250422,320000,한울반도체,KOSDAQ,중견기업부,2730,-15,-0.55,2705,2765,2640,64807,1.7,763,27965627,1205,63.3,
20250422,213420,덕산네오룩스,KOSDAQ GLOBAL,우량기업부,28600,150,0.53,28100,29100,27900,98975,28.3,7102,24831179,11236,63.2,0%
20250422,9780,엠에스씨,KOSDAQ,우량기업부,6230,80,1.3,6150,6300,6150,138369,8.6,1096,17600000,1302,84.2,1%
20250422,221800,유투바이오,KOSDAQ,기술성장기업부,3140,-10,-0.32,3140,3160,3080,68396,2.1,354,11287196,560,63.2,
20250422,241710,코스메카코리아,KOSDAQ,우량기업부,47900,200,0.42,47200,48100,46650,84864,40.1,5116,10680000,10242,50,1%
20250422,45520,크린앤사이언스,KOSDAQ,중견기업부,4420,0,0,4400,4440,4400,5426,0.2,287,6500000,454,63.2,
20250422,950200,소마젠,KOSDAQ,외국기업(소속부없음),3750,-350,-8.54,4030,4030,3670,324200,12.2,721,19236053,1143,63.1,
20250422,34940,조아제약,KOSDAQ,중견기업부,1048,-11,-1.04,1050,1070,1037,76008,0.8,325,30979827,515,63.1,
20250422,27050,코리아나,KOSDAQ,중견기업부,2330,-5,-0.21,2315,2350,2305,115722,2.7,932,40000000,1476,63.1,
20250422,54780,키이스트,KOSDAQ,중견기업부,4375,-35,-0.79,4410,4445,4280,49318,2.2,855,19547793,1355,63.1,
20250422,2720,국제약품,KOSPI,,4710,-20,-0.42,4680,4725,4670,50953,2.4,997,21159832,1583,63,
20250422,89010,켐트로닉스,KOSDAQ,우량기업부,22350,-350,-1.54,22550,22950,22100,119089,26.7,3427,15334346,5336,64.2,1%
20250422,222080,씨아이에스,KOSDAQ,우량기업부,7110,-80,-1.11,7140,7250,7100,130149,9.3,5501,77371839,8737,63,0%
20250422,361570,알비더블유,KOSDAQ,중견기업부,2440,-100,-3.94,2500,2540,2440,51092,1.3,701,28743291,1112,63,
20250422,128660,피제이메탈,KOSDAQ,우량기업부,3085,-10,-0.32,3065,3095,3060,39328,1.2,765,24803369,1214,63,
20250422,317850,대모,KOSDAQ,벤처기업부,8320,230,2.84,8010,8420,8010,105352,8.7,693,8324420,1101,62.9,
20250422,430,대원강업,KOSPI,,3690,30,0.82,3660,3740,3640,29541,1.1,2288,62000000,3639,62.9,0%
20250422,41930,동아화성,KOSDAQ,우량기업부,5490,60,1.1,5430,5510,5370,37196,2,867,15800000,1379,62.9,
20250422,180,성창기업지주,KOSPI,,1253,2,0.16,1248,1263,1234,34295,0.4,874,69751600,1390,62.9,
20250422,33290,코웰패션,KOSDAQ,우량기업부,2025,-20,-0.98,2045,2045,2005,13843,0.3,1137,56156301,1808,62.9,0%
20250422,464580,닷밀,KOSDAQ,기술성장기업부,5410,-220,-3.91,5630,5720,5410,25016,1.4,495,9147948,788,62.8,
20250422,46890,서울반도체,KOSDAQ GLOBAL,우량기업부,6470,-70,-1.07,6530,6550,6470,26177,1.7,3772,58305400,6005,62.8,0%
20250422,461300,아이스크림미디어,KOSDAQ,중견기업부,15570,-140,-0.89,15650,15840,15420,101912,15.9,2046,13137933,3031,67.5,1%
20250422,186230,그린플러스,KOSDAQ,벤처기업부,8280,640,8.38,7610,9210,7480,1882536,159.6,904,10920188,1441,62.7,
20250422,81000,일진다이아,KOSPI,,12010,10,0.08,11910,12010,11730,13145,1.6,1706,14202975,2723,62.7,0%
20250422,291810,핀텔,KOSDAQ,기술성장기업부,2155,-30,-1.37,2205,2215,2125,19454,0.4,245,11357712,391,62.7,
20250422,24740,한일단조,KOSDAQ,중견기업부,2245,20,0.9,2200,2250,2200,326253,7.3,739,32897049,1179,62.7,
20250422,35760,CJ ENM,KOSDAQ GLOBAL,중견기업부,57000,1500,2.7,55500,57300,55100,75104,42.5,12500,21929154,19977,62.6,0%
20250422,331520,밸로프,KOSDAQ,중견기업부,704,-31,-4.22,735,738,704,1051661,7.5,358,50864390,572,62.6,
20250422,14910,성문전자,KOSPI,,1127,1,0.09,1151,1151,1114,49030,0.6,253,22460985,404,62.6,
20250422,162300,신스틸,KOSDAQ,중견기업부,2365,-5,-0.21,2370,2410,2330,65871,1.6,981,41471382,1568,62.6,
20250422,83470,이엠앤아이,KOSDAQ,중견기업부,1245,-10,-0.8,1255,1260,1236,37499,0.5,266,21340329,425,62.6,
20250422,43650,국순당,KOSDAQ,우량기업부,4565,60,1.33,4470,4915,4415,647435,30.5,815,17858304,1305,62.5,
20250422,52460,아이크래프트,KOSDAQ,중견기업부,2325,-55,-2.31,2375,2380,2250,72537,1.7,340,14607936,544,62.5,
20250422,3160,디아이,KOSPI,,13650,-130,-0.94,13600,13880,13470,219830,30,3863,28300000,8122,47.6,1%
20250422,138080,오이솔루션,KOSDAQ,벤처기업부,8740,10,0.11,8610,8750,8600,8592,0.7,929,10624095,1487,62.5,
20250422,257720,실리콘투,KOSDAQ,벤처기업부,33200,100,0.3,32800,33450,32450,477439,157.7,20309,61171908,31886,63.7,1%
20250422,117580,대성에너지,KOSPI,,7800,70,0.91,7690,7800,7690,22175,1.7,2145,27500000,3438,62.4,0%
20250422,205100,엑셈,KOSDAQ,우량기업부,2130,-40,-1.84,2155,2170,2115,554112,11.8,1533,71963431,1943,78.9,1%
20250422,14820,동원시스템즈,KOSPI,,33400,200,0.6,33400,33450,32900,10246,3.4,9683,28991282,15539,62.3,0%
20250422,252500,세화피앤씨,KOSDAQ,중견기업부,809,0,0,809,811,796,122675,1,336,41486390,539,62.3,
20250422,79430,현대리바트,KOSPI,,7190,-10,-0.14,7200,7240,7170,7527,0.5,1476,20535282,2368,62.3,0%
20250422,5380,현대차,KOSPI,,185600,-1700,-0.91,186100,187700,185200,392723,731.9,388676,209416191,624060,62.3,0%
20250422,12320,경동인베스트,KOSPI,,59900,-700,-1.16,61000,61700,59200,8199,4.9,1417,2365023,2278,62.2,0%
20250422,439090,마녀공장,KOSDAQ,중견기업부,18010,-120,-0.66,17880,18200,17820,50680,9.1,2950,16378260,4742,62.2,0%
20250422,175250,아이큐어,KOSDAQ,기술성장기업부,1960,-40,-2,2000,2005,1860,475301,9.2,736,37558368,1183,62.2,
20250422,123570,이엠넷,KOSDAQ,중견기업부,2485,5,0.2,2450,2495,2435,28834,0.7,554,22276078,891,62.2,
20250422,137950,제이씨케미칼,KOSDAQ,우량기업부,4080,225,5.84,3820,4490,3810,1044822,44,909,22267814,1461,62.2,
20250422,13890,지누스,KOSPI,,17710,-50,-0.28,17550,17800,17330,70142,12.3,3941,22254576,6331,62.2,0%
20250422,5930,삼성전자,KOSPI,,55000,-400,-0.72,54900,55500,54700,9532469,5245.8,3255801,5919637922,5241469,62.1,0%
20250422,76080,웰크론한텍,KOSDAQ,중견기업부,1361,-18,-1.31,1364,1379,1352,25186,0.3,308,22594156,496,62.1,
20250422,336680,탑런토탈솔루션,KOSDAQ,중견기업부,8530,100,1.19,8380,8760,8360,21144,1.8,1670,19572779,2689,62.1,0%
20250422,45340,토탈소프트,KOSDAQ,벤처기업부,8090,-730,-8.28,8710,8790,8090,218187,18.3,692,8558040,1115,62.1,
20250422,48410,현대바이오,KOSDAQ,중견기업부,11100,-120,-1.07,11090,11330,11010,110221,12.2,5330,48021608,8582,62.1,0%
20250422,900260,로스웰,KOSDAQ,외국기업(소속부없음),543,6,1.12,537,558,521,48445,0.3,196,36031288,316,62,
20250422,17960,한국카본,KOSPI,,18930,260,1.39,18430,19060,18430,399278,75.4,9826,51908452,10133,97,1%
20250422,300080,플리토,KOSDAQ,기술성장기업부,21100,-400,-1.86,20900,21400,20900,42127,8.9,1161,5501817,1909,60.8,1%
20250422,53030,바이넥스,KOSDAQ,우량기업부,16230,500,3.18,15500,16380,15490,253403,40.6,5305,32684188,8575,61.9,1%
20250422,34220,LG디스플레이,KOSPI,,8160,-30,-0.37,8100,8240,8100,399941,32.6,40800,500000000,65950,61.9,0%
20250422,267270,HD현대건설기계,KOSPI,,65800,1700,2.65,63500,66400,63400,136385,89,11656,17713586,15157,76.9,1%
20250422,128540,에코캡,KOSDAQ,벤처기업부,1859,-9,-0.48,1868,1876,1826,119841,2.2,496,26690460,801,61.9,
20250422,322310,오로스테크놀로지,KOSDAQ,벤처기업부,19210,-490,-2.49,19550,19680,19090,16431,3.2,1799,9366542,2904,61.9,0%
20250422,191410,육일씨엔에쓰,KOSDAQ,중견기업부,1999,17,0.86,1982,2050,1967,41164,0.8,224,11204255,362,61.9,
20250422,249420,일동제약,KOSPI,,11390,50,0.44,11270,11600,11270,37452,4.3,3196,28062501,5161,61.9,0%
20250422,366030,공구우먼,KOSDAQ,중견기업부,4255,-25,-0.58,4275,4295,4230,45839,1.9,964,22653850,1561,61.8,
20250422,79160,CJ CGV,KOSPI,,4440,-50,-1.11,4405,4475,4405,109831,4.9,7352,165580269,11922,61.7,0%
20250422,251270,넷마블,KOSPI,,42800,-550,-1.27,43350,43500,42550,64849,27.8,36788,85953502,59652,61.7,0%
20250422,16100,리더스코스메틱,KOSDAQ,중견기업부,2380,-10,-0.42,2370,2400,2350,16006,0.4,455,19100894,737,61.7,
20250422,308170,씨티알모빌리티,KOSPI,,5870,150,2.62,5710,5930,5650,17153,1,505,8610000,818,61.7,
20250422,94820,일진파워,KOSDAQ,우량기업부,8890,-110,-1.22,8800,9010,8800,29606,2.6,1340,15078709,2171,61.7,0%
20250422,109960,AP헬스케어,KOSDAQ,투자주의환기종목(소속부없음),394,-5,-1.25,401,404,390,331256,1.3,791,200789269,1285,61.6,
20250422,192650,드림텍,KOSPI,,6310,-70,-1.1,6350,6400,6300,49207,3.1,4347,68890041,7053,61.6,0%
20250422,38060,루멘스,KOSDAQ,중견기업부,869,-13,-1.47,882,882,869,15925,0.1,418,48103069,679,61.6,
20250422,328130,루닛,KOSDAQ,기술성장기업부,54300,900,1.69,53000,54700,52500,220484,119.3,15744,28995240,24254,64.9,1%
20250422,1780,알루코,KOSPI,,2135,15,0.71,2115,2140,2090,244771,5.2,2067,96830132,3355,61.6,0%
20250422,389030,지니너스,KOSDAQ,기술성장기업부,1200,-5,-0.41,1200,1201,1181,18780,0.2,400,33351845,649,61.6,
20250422,474170,루미르,KOSDAQ,기술성장기업부,8870,-120,-1.33,8800,9050,8790,69990,6.2,1572,17727696,2558,61.5,0%
20250422,59120,아진엑스텍,KOSDAQ,벤처기업부,7200,20,0.28,7090,7260,7050,18860,1.3,702,9748596,1141,61.5,
20250422,72470,우리산업홀딩스,KOSDAQ,중견기업부,2395,5,0.21,2385,2420,2355,6743,0.2,452,18887341,735,61.5,
20250422,382800,지앤비에스 에코,KOSDAQ,중견기업부,3520,50,1.44,3440,3560,3415,31562,1.1,1120,31831041,1821,61.5,0%
20250422,378850,화승알앤에이,KOSPI,,3180,5,0.16,3165,3195,3100,28502,0.9,604,18993623,982,61.5,
20250422,298050,HS효성첨단소재,KOSPI,,174000,-2700,-1.53,175300,177800,174000,5695,10,7795,4479948,12701,61.4,0%
20250422,14620,성광벤드,KOSDAQ,우량기업부,26600,300,1.14,25950,27050,25950,209048,56,7429,27928547,8644,85.9,1%
20250422,82800,비보존 제약,KOSDAQ,중견기업부,6950,-40,-0.57,6840,7060,6800,198505,13.8,3482,50104666,5667,61.4,0%
20250422,432720,퀄리타스반도체,KOSDAQ,기술성장기업부,13310,-280,-2.06,13210,13420,13130,105392,14,1865,14011412,3566,52.3,1%
20250422,53980,오상자이엘,KOSDAQ,우량기업부,3260,60,1.88,3200,3290,3195,82966,2.7,619,18982783,1008,61.4,
20250422,65950,웰크론,KOSDAQ,중견기업부,2080,45,2.21,2020,2100,2015,100102,2.1,587,28231302,956,61.4,
20250422,56360,코위버,KOSDAQ,우량기업부,5290,-10,-0.19,5220,5390,5220,48699,2.6,518,9796800,844,61.4,
20250422,114840,아이패밀리에스씨,KOSDAQ,벤처기업부,21950,650,3.05,21200,22150,20900,131711,28.5,3802,17319900,7362,51.6,1%
