기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액_현재,상장주식수,시가총액_52주최고,신고가_점수,ㄴ
20250507,4440,삼일씨엔에스,KOSPI,,4120,-30,-0.72,4160,4170,4055,9587,0.4,525,12731947,552,95.1,0%
20250507,26940,부국철강,KOSPI,,2630,-105,-3.84,2680,2735,2600,206919,5.5,526,20000000,548,96,1%
20250507,8420,문배철강,KOSPI,,2385,15,0.63,2385,2385,2345,26961,0.6,489,20503505,547,89.4,0%
20250507,372800,아이티아이즈,KOSDAQ,벤처기업부,7500,-80,-1.06,7390,7700,7120,86817,6.4,452,6026990,546,82.8,1%
20250507,64520,테크엘,KOSDAQ,중견기업부,2415,55,2.33,2360,2475,2315,4512,0.1,540,22351062,546,98.9,0%
20250507,389030,지니너스,KOSDAQ,기술성장기업부,1635,1,0.06,1650,1708,1602,310450,5.1,545,33351845,545,100,1%
20250507,170790,파이오링크,KOSDAQ,우량기업부,7810,-120,-1.51,7750,7970,7680,37293,2.9,535,6856330,545,98.2,1%
20250507,37760,쎄니트,KOSDAQ,우량기업부,1601,12,0.76,1590,1601,1580,9254,0.1,542,33832921,545,99.4,0%
20250507,2880,대유에이텍,KOSPI,,938,-4,-0.42,915,1006,915,252013,2.4,438,46744020,542,80.8,1%
20250507,96630,에스코넥,KOSDAQ,중견기업부,626,2,0.32,620,628,619,99281,0.6,497,79381616,542,91.7,0%
20250507,88130,동아엘텍,KOSDAQ,중견기업부,3015,25,0.84,2990,3090,2985,13632,0.4,527,17485314,542,97.2,0%
20250507,40610,SG&G,KOSDAQ,중견기업부,1560,-4,-0.26,1564,1573,1555,70124,1.1,532,34087196,541,98.3,0%
20250507,7530,와이엠,KOSDAQ,중견기업부,2430,30,1.25,2380,2510,2380,31298,0.8,541,22254231,541,100,0%
20250507,52900,KX하이텍,KOSDAQ,우량기업부,894,2,0.22,892,902,881,133380,1.2,493,55107517,540,91.3,0%
20250507,7610,선도전기,KOSPI,,3000,0,0,0,0,0,0,0,540,18000000,540,100,0%
20250507,36180,지더블유바이텍,KOSDAQ,투자주의환기종목(소속부없음),577,0,0,0,0,0,0,0,539,93464524,539,100,0%
20250507,31310,아이즈비전,KOSDAQ,중견기업부,2065,-60,-2.82,2150,2270,2020,4804047,103.4,523,25334636,538,97.2,20%
20250507,271830,팸텍,KOSDAQ,벤처기업부,1770,-50,-2.75,1861,1861,1710,1089491,19.3,522,29490202,537,97.2,4%
20250507,303530,이노뎁,KOSDAQ,벤처기업부,6870,-20,-0.29,6800,6890,6680,16205,1.1,504,7339299,537,93.9,0%
20250507,2220,한일철강,KOSPI,,1945,11,0.57,1934,1950,1932,8751,0.2,519,26697460,537,96.6,0%
20250507,99410,동방선기,KOSDAQ,벤처기업부,3770,90,2.45,3725,3800,3700,123342,4.6,528,14000000,536,98.5,1%
20250507,10280,아이티센엔텍,KOSDAQ,중견기업부,795,-12,-1.49,825,825,787,190068,1.5,518,65123786,536,96.6,0%
20250507,80010,이상네트웍스,KOSDAQ,중견기업부,5450,50,0.93,5400,5470,5390,11364,0.6,536,9835071,536,100,0%
20250507,417180,핑거스토리,KOSDAQ,중견기업부,2985,165,5.85,2850,3130,2825,2071390,61.7,502,16816209,535,93.8,12%
20250507,452300,캡스톤파트너스,KOSDAQ,중견기업부,3075,65,2.16,2985,3075,2970,163526,4.9,434,14100755,533,81.4,1%
20250507,314140,알피바이오,KOSDAQ,중견기업부,5520,20,0.36,5510,5520,5420,14112,0.8,478,8666361,532,89.8,0%
20250507,19540,일지테크,KOSDAQ,우량기업부,3935,75,1.94,3860,3935,3835,20261,0.8,532,13513500,532,100,0%
20250507,200230,텔콘RF제약,KOSDAQ,중견기업부,3860,-80,-2.03,4135,4135,3860,14977,0.6,464,12025023,532,87.2,0%
20250507,14570,고려제약,KOSDAQ,우량기업부,4835,10,0.21,4825,4845,4815,1350,0.1,532,11000000,532,100,0%
20250507,273060,와이즈버즈,KOSDAQ,중견기업부,1017,5,0.49,1022,1022,1001,497622,5,513,50459582,531,96.6,1%
20250507,50110,캠시스,KOSDAQ,중견기업부,702,15,2.18,687,702,679,182611,1.3,518,73824118,531,97.6,0%
20250507,127710,아시아경제,KOSDAQ,중견기업부,1307,43,3.4,1275,1320,1275,14790,0.2,456,34904082,531,85.9,0%
20250507,173940,에프엔씨엔터,KOSDAQ,중견기업부,3430,5,0.15,3425,3445,3355,8204,0.3,528,15392808,530,99.6,0%
20250507,2360,SH에너지화학,KOSPI,,450,-1,-0.22,451,454,448,76693,0.3,500,111133730,529,94.5,0%
20250507,13810,스페코,KOSDAQ,중견기업부,3530,160,4.75,3410,3565,3410,388298,13.6,517,14655470,528,97.9,3%
20250507,49120,파인디앤씨,KOSDAQ,벤처기업부,998,-4,-0.4,1004,1011,998,3012,0,519,52012744,526,98.7,0%
20250507,67170,오텍,KOSDAQ,중견기업부,2510,-10,-0.4,2515,2520,2440,46266,1.2,386,15391605,525,73.5,0%
20250507,198080,엔피디,KOSDAQ,우량기업부,2210,15,0.68,2195,2225,2185,54701,1.2,476,21535185,525,90.7,0%
20250507,53950,경남제약,KOSDAQ,중견기업부,645,0,0,645,655,640,148939,1,504,78147358,525,96,0%
20250507,25880,케이씨피드,KOSDAQ,우량기업부,2795,70,2.57,2740,2795,2710,164975,4.6,467,16715858,524,89.1,1%
20250507,100030,인지소프트,KOSDAQ,벤처기업부,15510,-70,-0.45,15570,15590,15050,7212,1.1,509,3283714,524,97.1,0%
20250507,37030,파워넷,KOSDAQ,우량기업부,2145,0,0,2145,2175,2135,44228,0.9,469,21878974,524,89.5,0%
20250507,353590,오토앤,KOSDAQ,중견기업부,3870,-45,-1.15,3915,4030,3850,14643,0.6,498,12875570,524,95,0%
20250507,256150,한독크린텍,KOSDAQ,벤처기업부,6010,10,0.17,5860,6030,5860,3659,0.2,505,8395000,522,96.7,0%
20250507,12170,아센디오,KOSPI,,4375,-105,-2.34,4480,4605,4300,50399,2.2,476,10873743,520,91.5,0%
20250507,308170,씨티알모빌리티,KOSPI,,5900,10,0.17,5920,5960,5820,2192,0.1,508,8610000,520,97.7,0%
20250507,16250,SGC E&C,KOSDAQ,중견기업부,15840,10,0.06,15910,15910,15780,1718,0.3,514,3243585,519,99,0%
20250507,88910,동우팜투테이블,KOSDAQ,우량기업부,1975,2,0.1,1972,1975,1965,5248,0.1,510,25831764,519,98.3,0%
20250507,142760,모아라이프플러스,KOSDAQ,기술성장기업부,1262,-7,-0.55,1270,1338,1262,36918,0.5,476,37734811,518,91.9,0%
20250507,270870,뉴트리,KOSDAQ,우량기업부,5250,20,0.38,5270,5300,5220,8828,0.5,483,9200224,518,93.2,0%
20250507,263920,휴엠앤씨,KOSDAQ,벤처기업부,1021,6,0.59,1014,1021,1006,18928,0.2,501,49045134,518,96.7,0%
20250507,424980,마이크로투나노,KOSDAQ,기술성장기업부,8430,-170,-1.98,8520,8980,8380,385567,33.2,499,5918890,517,96.5,7%
20250507,121850,코이즈,KOSDAQ,벤처기업부,1399,106,8.2,1352,1429,1264,581456,7.9,428,30614175,517,82.8,2%
20250507,96610,알에프세미,KOSDAQ,투자주의환기종목(소속부없음),2965,0,0,0,0,0,0,0,516,17386411,516,100,0%
20250507,226340,본느,KOSDAQ,벤처기업부,967,-7,-0.72,974,978,945,139555,1.4,406,41952420,515,78.8,0%
20250507,128540,에코캡,KOSDAQ,우량기업부,1844,-26,-1.39,1870,1876,1827,79804,1.5,492,26690460,515,95.5,0%
20250507,263770,유에스티,KOSDAQ,우량기업부,2150,15,0.7,2170,2180,2120,16201,0.3,510,23700172,514,99.2,0%
20250507,254120,자비스,KOSDAQ,기술성장기업부,1661,36,2.22,1634,1673,1600,206468,3.4,511,30754270,513,99.6,1%
20250507,23960,에쓰씨엔지니어링,KOSPI,,1323,-3,-0.23,1326,1359,1305,153673,2.1,464,35058587,513,90.4,0%
20250507,9320,아진전자부품,KOSPI,,1013,10,1,1003,1066,997,58233,0.6,499,49299770,513,97.3,0%
20250507,129890,앱코,KOSDAQ,벤처기업부,995,0,0,995,1000,980,58632,0.6,504,50643410,513,98.2,0%
20250507,75970,동국알앤에스,KOSDAQ,중견기업부,2495,0,0,2500,2520,2485,47465,1.2,459,18400000,512,89.6,0%
20250507,331520,밸로프,KOSDAQ,중견기업부,638,32,5.28,624,703,622,9286787,61.6,325,50864390,510,63.7,19%
20250507,42040,케이피엠테크,KOSDAQ,중견기업부,240,-6,-2.44,246,249,240,243811,0.6,466,194004890,510,91.4,0%
20250507,3080,SB성보,KOSPI,,2515,10,0.4,2500,2520,2500,3053,0.1,504,20020000,510,98.8,0%
20250507,106080,케이이엠텍,KOSDAQ,중견기업부,1991,32,1.63,1953,1997,1921,50433,1,500,25135465,509,98.2,0%
20250507,5670,푸드웰,KOSDAQ,우량기업부,4910,15,0.31,4895,4910,4860,18002,0.9,491,10000000,509,96.5,0%
20250507,6980,우성,KOSPI,,16000,-300,-1.84,16300,16300,15970,1763,0.3,494,3090000,509,97.1,0%
20250507,277410,인산가,KOSDAQ,벤처기업부,1260,0,0,1265,1265,1250,59793,0.8,483,38356789,508,95.1,0%
20250507,21880,메이슨캐피탈,KOSDAQ,중견기업부,295,-22,-6.94,300,314,291,2682996,8,449,152184408,507,88.6,2%
20250507,2920,유성기업,KOSPI,,1939,-8,-0.41,1970,1970,1934,70350,1.4,503,25947500,506,99.4,0%
20250507,373170,엠아이큐브솔루션,KOSDAQ,벤처기업부,8360,340,4.24,8020,8410,7900,21751,1.8,421,5037930,504,83.5,0%
20250507,222420,쎄노텍,KOSDAQ,벤처기업부,894,-38,-4.08,932,933,874,86135,0.8,406,45460231,504,80.6,0%
20250507,52300,오션인더블유,KOSDAQ,중견기업부,2730,30,1.11,2700,2750,2660,67311,1.8,460,16865143,503,91.5,0%
20250507,56700,신화인터텍,KOSDAQ,중견기업부,1697,-23,-1.34,1721,1721,1666,28577,0.5,494,29135091,503,98.2,0%
20250507,28080,휴맥스홀딩스,KOSDAQ,중견기업부,2360,255,12.11,2145,2360,2090,238737,5.3,297,12577506,501,59.3,2%
20250507,32280,삼일,KOSDAQ,중견기업부,1603,36,2.3,1566,1613,1536,166453,2.6,260,16213590,501,51.9,1%
20250507,109820,진매트릭스,KOSDAQ,기술성장기업부,2325,-5,-0.21,2330,2360,2305,26541,0.6,474,20393640,501,94.6,0%
20250507,360350,코셈,KOSDAQ,기술성장기업부,8480,-220,-2.53,8700,8730,8370,19789,1.7,484,5704970,500,96.8,0%
20250507,99390,브레인즈컴퍼니,KOSDAQ,벤처기업부,5920,40,0.68,5910,5940,5720,23912,1.4,486,8208283,499,97.4,0%
20250507,86040,바이오톡스텍,KOSDAQ,벤처기업부,2885,-95,-3.19,3040,3045,2850,34181,1,460,15958247,497,92.6,0%
20250507,25530,SJM홀딩스,KOSPI,,3325,50,1.53,3300,3325,3255,14797,0.5,497,14934008,497,100,0%
20250507,10600,웰바이오텍,KOSPI,,545,0,0,0,0,0,0,0,496,90923407,496,100,0%
20250507,1290,상상인증권,KOSPI,,457,20,4.58,440,457,435,63889,0.3,495,108337120,495,100,0%
20250507,88280,쏘닉스,KOSDAQ,기술성장기업부,2430,-125,-4.89,2540,2585,2350,85214,2.1,421,17306490,494,85.2,0%
20250507,2870,신풍,KOSPI,,1116,11,1,1149,1170,1096,127633,1.4,390,34958700,494,78.9,0%
20250507,81580,성우전자,KOSDAQ,중견기업부,2810,10,0.36,2805,2960,2760,100130,2.8,436,15508143,493,88.4,1%
20250507,262840,아이퀘스트,KOSDAQ,벤처기업부,2235,-50,-2.19,2285,2315,2235,21548,0.5,431,19290000,493,87.4,0%
20250507,9460,한창제지,KOSPI,,750,31,4.31,746,750,716,160368,1.2,448,59667486,491,91.2,0%
20250507,19660,글로본,KOSDAQ,중견기업부,1174,0,0,0,0,0,0,0,491,41832999,491,100,0%
20250507,16600,큐캐피탈,KOSDAQ,벤처기업부,267,-2,-0.74,268,269,262,419555,1.1,476,178247112,490,97.1,0%
20250507,16100,리더스코스메틱,KOSDAQ,중견기업부,2350,-10,-0.42,2360,2370,2345,16204,0.4,449,19100894,490,91.6,0%
20250507,123700,SJM,KOSPI,,3135,80,2.62,3050,3150,3045,100035,3.1,489,15604898,489,100,1%
20250507,406820,뷰티스킨,KOSDAQ,벤처기업부,13440,150,1.13,13300,13470,13300,7391,1,475,3534040,489,97.1,0%
20250507,8370,원풍,KOSDAQ,우량기업부,4050,-20,-0.49,4090,4090,4035,9530,0.4,486,12000000,488,99.6,0%
20250507,25560,미래산업,KOSPI,,709,59,9.08,650,810,650,16430912,122.3,422,59566032,487,86.7,29%
20250507,52600,한네트,KOSDAQ,중견기업부,4145,55,1.34,4090,4150,4050,40393,1.7,479,11563700,487,98.4,0%
20250507,101240,씨큐브,KOSDAQ,우량기업부,4515,55,1.23,4460,4550,4370,63845,2.8,467,10340947,486,96.1,1%
20250507,60540,에스에이티,KOSDAQ,중견기업부,1431,9,0.63,1422,1438,1408,123312,1.8,374,26133306,486,77,0%
20250507,9810,플레이그램,KOSPI,,305,-1,-0.33,301,306,300,228688,0.7,463,151887500,486,95.3,0%
20250507,285800,진영,KOSDAQ,벤처기업부,2380,-5,-0.21,2395,2535,2350,433460,10.5,416,17477270,485,85.8,3%
20250507,65440,이루온,KOSDAQ,벤처기업부,1537,44,2.95,1490,1543,1484,546299,8.3,419,27275020,484,86.6,2%
20250507,91590,남화토건,KOSDAQ,우량기업부,4030,-85,-2.07,4100,4110,3985,23912,1,473,11740000,483,97.9,0%
20250507,22220,TKG애강,KOSDAQ,중견기업부,911,-6,-0.65,923,923,908,42946,0.4,472,51794579,483,97.7,0%
20250507,119500,포메탈,KOSDAQ,중견기업부,4070,120,3.04,3990,4970,3990,19606480,884.4,482,11847232,482,100,183%
20250507,13000,세우글로벌,KOSPI,,1190,9,0.76,1187,1195,1167,101751,1.2,342,28705031,482,71,0%
20250507,417860,오브젠,KOSDAQ,기술성장기업부,9970,180,1.84,9780,10000,9620,7743,0.8,442,4430614,482,91.7,0%
20250507,88290,이원컴포텍,KOSDAQ,중견기업부,1441,-58,-3.87,1528,1550,1422,161362,2.4,451,31331669,481,93.8,1%
20250507,68330,일신바이오,KOSDAQ,중견기업부,1035,5,0.49,1039,1039,1017,52962,0.5,458,44216140,481,95.2,0%
20250507,200780,비씨월드제약,KOSDAQ,중견기업부,4915,-20,-0.41,4875,4950,4870,3114,0.2,479,9736240,481,99.6,0%
20250507,123010,아이윈플러스,KOSDAQ,기술성장기업부,1355,260,23.74,1110,1404,1110,7429689,98,443,32658542,480,92.3,22%
20250507,104200,NHN벅스,KOSDAQ,중견기업부,3120,-70,-2.19,3190,3190,3110,23414,0.7,463,14827550,480,96.5,0%
20250507,419540,비스토스,KOSDAQ,벤처기업부,1866,36,1.97,1832,2155,1798,3860179,76.9,429,22992511,477,89.9,18%
20250507,238120,얼라인드,KOSDAQ,기술성장기업부,3115,-35,-1.11,3150,3150,3090,8826,0.3,448,14378896,477,93.9,0%
20250507,398120,에스지헬스케어,KOSDAQ,벤처기업부,3370,140,4.33,3250,3825,3060,6252793,219.1,373,11074700,476,78.4,59%
20250507,145270,케이탑리츠,KOSPI,,951,-1,-0.11,959,959,947,31904,0.3,457,48060774,475,96.2,0%
20250507,100660,서암기계공업,KOSDAQ,중견기업부,3545,30,0.85,3500,3555,3490,24345,0.9,447,12600000,474,94.3,0%
20250507,21040,대호특수강,KOSDAQ,중견기업부,1569,87,5.87,1496,1715,1322,3799930,58.8,341,21704774,472,72.2,17%
20250507,49830,승일,KOSDAQ,중견기업부,7670,60,0.79,7610,7800,7530,6169,0.5,470,6132112,472,99.6,0%
20250507,348030,모비릭스,KOSDAQ,중견기업부,4725,15,0.32,4770,4815,4600,6026,0.3,454,9603800,472,96.2,0%
20250507,153460,네이블,KOSDAQ,중견기업부,6980,-120,-1.69,7100,7100,6970,2580,0.2,456,6530014,467,97.6,0%
20250507,225220,제놀루션,KOSDAQ,벤처기업부,2200,20,0.92,2205,2235,2165,78067,1.7,422,19190021,466,90.6,0%
20250507,306040,에스제이그룹,KOSDAQ,우량기업부,4215,15,0.36,4285,4300,4145,7397,0.3,416,9865828,465,89.5,0%
20250507,72470,우리산업홀딩스,KOSDAQ,중견기업부,2360,-30,-1.26,2365,2400,2335,3388,0.1,446,18887341,465,95.9,0%
20250507,208710,포톤,KOSDAQ,중견기업부,662,0,0,0,0,0,0,0,436,65900664,465,93.8,0%
20250507,333050,모코엠시스,KOSDAQ,벤처기업부,1425,-6,-0.42,1431,1442,1378,241017,3.4,351,24613326,464,75.6,1%
20250507,418620,이에이트,KOSDAQ,기술성장기업부,3200,25,0.79,3250,3250,3100,30708,1,411,12850477,463,88.8,0%
20250507,357430,마스턴프리미어리츠,KOSPI,,1488,0,0,1488,1488,1486,18413,0.3,454,30505307,463,98.1,0%
20250507,131100,티엔엔터테인먼트,KOSDAQ,중견기업부,1436,-3,-0.21,1482,1490,1433,7875,0.1,403,28048252,462,87.2,0%
20250507,258790,소프트캠프,KOSDAQ,벤처기업부,1219,-23,-1.85,1242,1285,1207,616903,7.7,305,24991284,461,66.2,3%
20250507,12280,영화금속,KOSPI,,835,0,0,835,844,831,42000,0.4,431,51664505,461,93.5,0%
20250507,373110,엑셀세라퓨틱스,KOSDAQ,기술성장기업부,3880,70,1.84,3810,3925,3680,47363,1.8,424,10938462,459,92.4,0%
20250507,131760,파인텍,KOSDAQ,벤처기업부,886,19,2.19,867,887,866,187559,1.6,385,43431583,459,83.9,0%
20250507,46310,백금T&A,KOSDAQ,우량기업부,2775,-15,-0.54,2785,2825,2710,102846,2.9,456,16418641,458,99.6,1%
20250507,318020,포인트모바일,KOSDAQ,벤처기업부,3415,-160,-4.48,3575,3575,3365,46068,1.6,432,12662272,456,94.7,0%
20250507,104040,대성파인텍,KOSDAQ,벤처기업부,911,28,3.17,884,922,875,100457,0.9,430,47224987,456,94.3,0%
20250507,376180,피코그램,KOSDAQ,벤처기업부,2325,-70,-2.92,2365,2410,2320,22905,0.5,430,18491378,456,94.3,0%
20250507,140520,대창스틸,KOSDAQ,우량기업부,2105,5,0.24,2100,2125,2075,6986,0.1,444,21109243,456,97.4,0%
20250507,208640,썸에이지,KOSDAQ,중견기업부,275,-12,-4.18,286,287,263,1106679,3,383,139240254,455,84.2,1%
20250507,263020,디케이앤디,KOSDAQ,벤처기업부,2995,-5,-0.17,3005,3060,2970,54048,1.6,434,14499831,455,95.4,0%
20250507,73190,듀오백,KOSDAQ,중견기업부,2970,-100,-3.26,3070,3115,2855,157542,4.6,355,11968040,454,78.2,1%
20250507,89790,제이티,KOSDAQ,벤처기업부,4065,55,1.37,3985,4085,3985,32931,1.3,419,10315513,454,92.3,0%
20250507,49800,우진플라임,KOSPI,,2265,35,1.57,2205,2265,2200,29650,0.7,453,20000000,453,100,0%
20250507,122350,삼기,KOSDAQ,중견기업부,1148,1,0.09,1139,1148,1134,30224,0.3,440,38339428,453,97.1,0%
20250507,38060,루멘스,KOSDAQ,우량기업부,902,3,0.33,899,908,899,10488,0.1,434,48103069,453,95.8,0%
20250507,50860,아세아텍,KOSDAQ,우량기업부,2010,10,0.5,2005,2015,1982,27040,0.5,452,22500000,452,100,0%
20250507,340440,세림B&G,KOSDAQ,벤처기업부,1410,30,2.17,1380,1416,1333,157099,2.2,400,28378364,451,88.7,1%
20250507,340810,시선AI,KOSDAQ,기술성장기업부,3920,-80,-2,4100,4100,3825,133747,5.2,415,10597863,450,92.2,1%
20250507,950,전방,KOSPI,,25500,-600,-2.3,26100,26150,25450,681,0.2,428,1680000,450,95.1,0%
20250507,69540,빛과전자,KOSDAQ,중견기업부,889,-1,-0.11,891,917,876,367621,3.3,409,46037579,449,91.1,1%
20250507,322780,코퍼스코리아,KOSDAQ,중견기업부,1032,6,0.58,1006,1036,1000,134371,1.4,391,37932613,449,87.1,0%
20250507,19770,서연탑메탈,KOSDAQ,우량기업부,3655,-50,-1.35,3705,3710,3520,31544,1.1,426,11650000,445,95.7,0%
20250507,475660,에스켐,KOSDAQ,기술성장기업부,5130,-60,-1.16,5200,5200,5120,4996,0.3,407,7929835,445,91.5,0%
20250507,221980,케이디켐,KOSDAQ,우량기업부,11030,10,0.09,11000,11030,10990,364,0,445,4034800,445,100,0%
20250507,49080,기가레인,KOSDAQ,벤처기업부,516,-1,-0.19,517,525,511,50761,0.3,438,84883347,444,98.6,0%
20250507,32960,동일기연,KOSDAQ,중견기업부,10560,-40,-0.38,10690,10690,10500,819,0.1,435,4118595,444,98,0%
20250507,192390,윈하이텍,KOSDAQ,우량기업부,3020,-10,-0.33,3020,3035,2960,121335,3.6,333,11032229,443,75.2,1%
20250507,1000,신라섬유,KOSDAQ,중견기업부,1705,3,0.18,1703,1745,1663,85601,1.5,414,24277540,442,93.7,0%
20250507,60850,영림원소프트랩,KOSDAQ,벤처기업부,5380,50,0.94,5330,5430,5320,12332,0.7,437,8131000,442,98.9,0%
20250507,318410,비비씨,KOSDAQ,중견기업부,7590,-70,-0.91,7610,7780,7570,6837,0.5,422,5555243,442,95.5,0%
20250507,85910,네오티스,KOSDAQ,중견기업부,3160,10,0.32,3180,3180,3125,7729,0.2,440,13934818,442,99.5,0%
20250507,69410,엔텔스,KOSDAQ,벤처기업부,4240,75,1.8,4240,4245,4120,13543,0.6,434,10244824,440,98.6,0%
20250507,203450,유니온바이오메트릭스,KOSDAQ,벤처기업부,2910,-30,-1.02,2890,2935,2865,180420,5.2,410,14079007,439,93.4,1%
20250507,45060,오공,KOSDAQ,우량기업부,2530,20,0.8,2540,2540,2500,4190,0.1,429,16941974,439,97.7,0%
20250507,60230,소니드,KOSDAQ,중견기업부,515,-11,-2.09,528,534,508,750612,3.9,370,71939437,437,84.7,1%
20250507,32580,피델릭스,KOSDAQ,중견기업부,1281,35,2.81,1254,1285,1246,149713,1.9,424,33132064,437,97,0%
20250507,222980,한국맥널티,KOSDAQ,벤처기업부,3665,0,0,3690,3695,3620,28132,1,404,11031483,437,92.4,0%
20250507,288980,모아데이타,KOSDAQ,기술성장기업부,1200,27,2.3,1174,1215,1160,305239,3.6,415,34556562,433,95.8,1%
20250507,138070,신진에스엠,KOSDAQ,중견기업부,2370,-35,-1.46,2350,2400,2340,94983,2.2,415,17503204,433,95.8,1%
20250507,377330,이지트로닉스,KOSDAQ,기술성장기업부,5040,-50,-0.98,5090,5150,5000,12001,0.6,410,8139954,433,94.7,0%
20250507,263810,상신전자,KOSDAQ,중견기업부,3005,0,0,3010,3010,2960,18018,0.5,428,14244718,433,98.8,0%
20250507,362990,드림인사이트,KOSDAQ,벤처기업부,2245,35,1.58,2210,2245,2185,63665,1.4,377,16800574,432,87.3,0%
20250507,51380,피씨디렉트,KOSDAQ,중견기업부,2400,15,0.63,2425,2430,2360,34204,0.8,368,15340072,432,85.2,0%
20250507,318000,KBG,KOSDAQ,벤처기업부,4715,-60,-1.26,4775,4820,4715,24092,1.1,412,8740223,431,95.6,0%
20250507,14130,한익스프레스,KOSPI,,3490,-40,-1.13,3535,3540,3450,28773,1,419,12000000,431,97.2,0%
20250507,296640,이노룰스,KOSDAQ,벤처기업부,7300,250,3.55,7000,7350,7000,14832,1.1,378,5178252,430,87.9,0%
20250507,189860,서전기전,KOSDAQ,투자주의환기종목(소속부없음),4220,-60,-1.4,4070,4275,4070,60268,2.5,409,9698780,429,95.3,1%
20250507,51390,YW,KOSDAQ,중견기업부,3695,-5,-0.14,3650,3700,3625,8636,0.3,420,11355368,429,97.9,0%
20250507,290660,네오펙트,KOSDAQ,기술성장기업부,904,2,0.22,901,910,896,23803,0.2,417,46081399,429,97.2,0%
20250507,221800,유투바이오,KOSDAQ,기술성장기업부,3230,80,2.54,3145,3265,3105,26293,0.8,365,11287196,428,85.3,0%
20250507,303360,프로티아,KOSDAQ,기술성장기업부,3265,-15,-0.46,3280,3315,3240,10885,0.4,420,12877215,428,98.1,0%
20250507,65770,CS,KOSDAQ,벤처기업부,1809,174,10.64,1637,1824,1637,560156,9.8,351,19411130,427,82.2,3%
20250507,32680,소프트센,KOSDAQ,중견기업부,346,13,3.9,333,347,333,856114,3,365,105590764,427,85.5,1%
20250507,307280,원바이오젠,KOSDAQ,벤처기업부,1155,0,0,0,0,0,0,0,427,36959013,427,100,0%
20250507,94970,제이엠티,KOSDAQ,벤처기업부,2270,-45,-1.94,2310,2310,2250,42886,1,380,16748240,425,89.4,0%
20250507,238490,힘스,KOSDAQ,벤처기업부,3535,-60,-1.67,3560,3595,3500,15937,0.6,400,11312236,424,94.3,0%
20250507,148930,에이치와이티씨,KOSDAQ,중견기업부,3890,35,0.91,3875,3900,3800,8826,0.3,396,10175213,424,93.4,0%
20250507,20760,일진디스플,KOSPI,,740,4,0.54,736,745,736,27634,0.2,381,51513741,424,89.9,0%
20250507,122690,서진오토모티브,KOSDAQ,우량기업부,1937,-2,-0.1,1939,1957,1926,8447,0.2,423,21844410,424,99.8,0%
